epoch,loss,loss/data,loss/data/I,loss/ic,loss/ic/I0,loss/ic/S0,loss/res,loss/res/I,loss/res/S,loss/smma,lr,params/beta,step
,,,,,,,,,,,0.000125,,21390
465,3.3753240131773055e-05,6.0071101870562416e-06,6.0071101870562416e-06,4.0663522327122337e-07,3.3051694003916054e-07,7.611826902120811e-08,2.7339494408806786e-05,1.5454419610705372e-07,1.1885072837003463e-07,0.00010906359239015728,,0.6020995378494263,21435
,,,,,,,,,,,0.000125,,21436
466,3.2687545171938837e-05,5.2416139624256175e-06,5.2416139624256175e-06,8.763084338170302e-07,3.26157078234246e-07,5.501515829564596e-07,2.656962169567123e-05,1.4463580555457156e-07,1.2106045232940232e-07,0.000107536070572678,,0.6022810339927673,21481
,,,,,,,,,,,0.000125,,21482
467,4.293631354812533e-05,7.749338692519814e-06,7.749338692519814e-06,5.398513849286246e-07,3.2747306022429257e-07,2.1237823943920375e-07,3.464712426648475e-05,1.8183406780281075e-07,1.6463721408399579e-07,0.00010624407150316983,,0.6021983027458191,21527
,,,,,,,,,,,0.000125,,21528
468,4.456665919860825e-05,8.799983334029093e-06,8.799983334029093e-06,1.4141454585114843e-06,3.2395428206655197e-07,1.0901916311922832e-06,3.435253165662289e-05,1.7924296003002382e-07,1.6428232640919305e-07,0.00010501052747713402,,0.6021246910095215,21573
,,,,,,,,,,,0.000125,,21574
469,4.107242784812115e-05,8.157385309459642e-06,8.157385309459642e-06,5.311627546689124e-07,3.249542714911513e-07,2.0620848317776108e-07,3.23838867188897e-05,1.5383781715172518e-07,1.700010159311205e-07,0.00010373176337452605,,0.6022101640701294,21619
,,,,,,,,,,,0.000125,,21620
470,8.023840928217396e-05,9.832857358560432e-06,9.832857358560432e-06,4.8857332330953795e-06,3.2066682820186543e-07,4.565066774375737e-06,6.55198164167814e-05,3.3219276929230546e-07,3.230054801406368e-07,0.00010326189658371732,,0.6020774841308594,21665
,,,,,,,,,,,0.000125,,21666
471,4.481634096009657e-05,1.0021909474744461e-05,1.0021909474744461e-05,6.456174332925002e-07,3.2173832664739166e-07,3.238790498016897e-07,3.4148812119383365e-05,1.7842073418705695e-07,1.6306739780702628e-07,0.00010209298488916829,,0.6021043062210083,21711
,,,,,,,,,,,0.000125,,21712
472,4.38154638686683e-05,8.593839993409347e-06,8.593839993409347e-06,6.051231480341812e-07,3.1894009566713066e-07,2.8618305236705055e-07,3.461650703684427e-05,1.8525437894822971e-07,1.6091068744117365e-07,0.00010092743468703702,,0.6019963622093201,21757
,,,,,,,,,,,0.000125,,21758
473,5.094088555779308e-05,1.1646799066511448e-05,1.1646799066511448e-05,1.3326545058589545e-06,3.207689758255583e-07,1.0118858426722e-06,3.796143573708832e-05,1.9101035775292985e-07,1.8860400530229526e-07,9.992770355893299e-05,,0.6021924614906311,21803
,,,,,,,,,,,0.000125,,21804
474,3.8652342482237145e-05,6.71116777084535e-06,6.71116777084535e-06,4.793632228938804e-07,3.1804566447135585e-07,1.6131750157910574e-07,3.1461815524380654e-05,1.7069312718831497e-07,1.4392504965599073e-07,9.870219946606085e-05,,0.6020815968513489,21849
,,,,,,,,,,,0.000125,,21850
475,2.7866615710081533e-05,5.840006906510098e-06,5.840006906510098e-06,3.8401742585847387e-07,3.176653251557582e-07,6.635220728412605e-08,2.164258694392629e-05,1.2551734585031227e-07,9.090853581028568e-08,9.728548320708796e-05,,0.6022771000862122,21895
,,,,,,,,,,,0.000125,,21896
476,4.272303340258077e-05,5.3278922678146046e-06,5.3278922678146046e-06,3.5951589438809606e-07,3.178334111453296e-07,4.168247258462543e-08,3.7035628338344395e-05,1.960062547823327e-07,1.7435002064303262e-07,9.619423508411273e-05,,0.6022540330886841,21941
,,,,,,,,,,,0.000125,,21942
477,5.963497096672654e-05,9.130948456004262e-06,9.130948456004262e-06,4.833774482904118e-07,3.199188824964949e-07,1.6345849473964336e-07,5.0020644266624004e-05,2.560286702646408e-07,2.44177783770283e-07,9.54630522755906e-05,,0.6021968126296997,21987
,,,,,,,,,,,0.000125,,21988
478,5.85921443416737e-05,1.127869836636819e-05,1.127869836636819e-05,8.816225545160705e-07,3.1530649380329123e-07,5.663162028213264e-07,4.64318145532161e-05,2.4864945658009674e-07,2.1566864916167106e-07,9.472563397139311e-05,,0.6020702719688416,22033
,,,,,,,,,,,0.000125,,22034
479,3.572472633095458e-05,7.4919903454429004e-06,7.4919903454429004e-06,1.2458816627258784e-06,3.1634189667784085e-07,9.29539794469747e-07,2.6986863304045983e-05,1.484430072196119e-07,1.2142560024130944e-07,9.354561188956723e-05,,0.6022872924804688,22079
,,,,,,,,,,,0.000125,,22080
480,5.0534774345578626e-05,1.0857135748665314e-05,1.0857135748665314e-05,5.365919832911459e-07,3.134499593215878e-07,2.2314200975870335e-07,3.9141046727309003e-05,2.0055944105479284e-07,1.90851025649863e-07,9.268539724871516e-05,,0.6024302244186401,22125
,,,,,,,,,,,0.000125,,22126
481,5.0837181333918124e-05,1.4696394828206394e-05,1.4696394828206394e-05,4.3389317738729005e-07,3.1433788194590306e-07,1.195552243871134e-07,3.570688932086341e-05,1.8274916158134147e-07,1.743197231007798e-07,9.184843656839803e-05,,0.6026537418365479,22171
,,,,,,,,,,,0.000125,,22172
482,4.717424963018857e-05,9.4827764769434e-06,9.4827764769434e-06,1.2520289374151616e-06,3.0978361564848456e-07,9.422451512364205e-07,3.643944000941701e-05,1.7907646565618052e-07,1.8531800094478967e-07,9.09549489733763e-05,,0.6025924682617188,22217
,,,,,,,,,,,0.000125,,22218
483,8.5562038293574e-05,1.2247028280398808e-05,1.2247028280398808e-05,3.471980789981899e-06,3.123588498965546e-07,3.1596225653629517e-06,6.984305218793452e-05,3.099657419625146e-07,3.8846479810672463e-07,9.084709017770365e-05,,0.6028079986572266,22263
,,,,,,,,,,,0.000125,,22264
484,4.17277988162823e-05,1.1328819709888194e-05,1.1328819709888194e-05,1.6572670347159146e-06,3.08764725787114e-07,1.348502792097861e-06,2.8741726055159234e-05,1.475409305840003e-07,1.3987627767164668e-07,8.986470493255183e-05,,0.6024377942085266,22309
,,,,,,,,,,,0.000125,,22310
485,8.811938459984958e-05,9.921781384036876e-06,9.921781384036876e-06,1.4043462215340696e-06,3.098092520303908e-07,1.0945371968773543e-06,7.679326517973095e-05,3.52963837713105e-07,4.1496869584989327e-07,8.982980216387659e-05,,0.6025515198707581,22355
,,,,,,,,,,,0.000125,,22356
486,5.5017942941049114e-05,1.4708644812344573e-05,1.4708644812344573e-05,9.6579624369042e-06,3.087668005719024e-07,9.349198080599308e-06,3.065133932977915e-05,1.5349453974522476e-07,1.5301880296192394e-07,8.913356577977538e-05,,0.6021550297737122,22401
,,,,,,,,,,,0.000125,,22402
487,7.111862942110747e-05,8.565773896407336e-06,8.565773896407336e-06,9.25286087749555e-07,3.1239514441949723e-07,6.128909717517672e-07,6.162756471894681e-05,2.7770420274464414e-07,3.3857145353977103e-07,8.877326035872102e-05,,0.6022254228591919,22447
,,,,,,,,,,,0.000125,,22448
488,0.00017885018314700574,1.1396273293939885e-05,1.1396273293939885e-05,2.64983259512519e-06,3.0990923960416694e-07,2.3399238671117928e-06,0.00016480410704389215,7.264170562848449e-07,9.216238368026097e-07,9.057480201590806e-05,,0.6018838882446289,22493
,,,,,,,,,,,0.000125,,22494
489,4.784673365065828e-05,8.73603221407393e-06,8.73603221407393e-06,2.831421852533822e-06,3.107530517354462e-07,2.5206695681845304e-06,3.6279285268392414e-05,1.9518992644407263e-07,1.6760296261963958e-07,8.972024079412222e-05,,0.6018863320350647,22539
,,,,,,,,,,,0.000125,,22540
490,7.827955414541066e-05,1.4090996046434157e-05,1.4090996046434157e-05,6.282606932472845e-07,3.033899815818586e-07,3.248706832437165e-07,6.35602991678752e-05,3.642657588898146e-07,2.7133719981975446e-07,8.949142647907138e-05,,0.6022807359695435,22585
,,,,,,,,,,,0.000125,,22586
491,5.6568882428109646e-05,1.682236688793637e-05,1.682236688793637e-05,3.923737494915258e-07,3.0326785349643615e-07,8.91059244167991e-08,3.9354148611892015e-05,1.9579390198032343e-07,1.9774746817802225e-07,8.883297414286062e-05,,0.6026677489280701,22631
,,,,,,,,,,,0.000125,,22632
492,1.7560998458066024e-05,4.161697233939776e-06,4.161697233939776e-06,3.599324998049269e-07,3.0290692620837945e-07,5.702559136011587e-08,1.3039371879131068e-05,8.730704337267525e-08,4.308667556074397e-08,8.740753401070833e-05,,0.6023263931274414,22677
,,,,,,,,,,,0.000125,,22678
493,2.452569424349349e-05,2.6292002530681202e-06,2.6292002530681202e-06,3.24548466323904e-07,3.0408943985094083e-07,2.0458912786125438e-08,2.157194830942899e-05,1.2303300422900065e-07,9.268645584370461e-08,8.614989928901196e-05,,0.6024119853973389,22723
,,,,,,,,,,,0.000125,,22724
494,3.6812478356296197e-05,5.999352651997469e-06,5.999352651997469e-06,3.3033018098649336e-07,3.0143908702484623e-07,2.8891101067074487e-08,3.048280268558301e-05,1.6802098912194197e-07,1.3680703148111206e-07,8.516314846929163e-05,,0.6025919318199158,22769
,,,,,,,,,,,0.000125,,22770
495,3.750871474039741e-05,8.398403224418871e-06,8.398403224418871e-06,4.260970740688208e-07,3.0138917850308644e-07,1.2470788135487965e-07,2.8684216886176728e-05,1.4262323588809522e-07,1.4421894434235583e-07,8.421006350545213e-05,,0.602397620677948,22815
,,,,,,,,,,,0.000125,,22816
496,3.013316381839104e-05,8.55249436426675e-06,8.55249436426675e-06,5.54166206256923e-07,2.9848007443433744e-07,2.5568610340087616e-07,2.102650614688173e-05,1.2171935281912738e-07,8.854573252392584e-08,8.312852150993422e-05,,0.6024502515792847,22861
,,,,,,,,,,,0.000125,,22862
497,5.897584924241528e-05,9.129378668149002e-06,9.129378668149002e-06,5.174102284399851e-07,3.009380975527165e-07,2.16472159308978e-07,4.932906085741706e-05,2.4587319558122545e-07,2.474173754762887e-07,8.264547068392858e-05,,0.6025108098983765,22907
,,,,,,,,,,,0.000125,,22908
498,6.797444075345993e-05,9.857052646111697e-06,9.857052646111697e-06,1.4868337530060671e-06,2.9581906346720643e-07,1.1910149169125361e-06,5.663054253091104e-05,2.6279374765181274e-07,3.035117970284773e-07,8.23520531412214e-05,,0.6024225950241089,22953
,,,,,,,,,,,0.000125,,22954
499,0.00011628325592027977,2.3342885469901375e-05,2.3342885469901375e-05,9.90883563645184e-06,2.938037653166248e-07,9.615033377485815e-06,8.303154754685238e-05,3.808343365108158e-07,4.4948129129807057e-07,8.303067443193868e-05,,0.6027488112449646,22999
,,,,,,,,,,,0.000125,,23000
500,3.639129863586277e-05,7.999335139174946e-06,7.999335139174946e-06,7.906870678198175e-07,2.954195679194527e-07,4.952674430569459e-07,2.7601274268818088e-05,1.488667606963645e-07,1.2714600927665742e-07,8.209788938984275e-05,,0.6023246049880981,23045
,,,,,,,,,,,0.000125,,23046
501,3.3727319532772526e-05,3.4097431580448756e-06,3.4097431580448756e-06,4.112507667741738e-07,2.9550432145697414e-07,1.1574637426292611e-07,2.9906328563811257e-05,1.551782418118819e-07,1.4388506031082215e-07,8.113047806546092e-05,,0.6024169325828552,23091
,,,,,,,,,,,6.25e-05,,23092
502,1.0965329238388222e-05,2.0967970613128273e-06,2.0967970613128273e-06,3.353130750838318e-07,2.955772231416631e-07,3.973590523287385e-08,8.53321671456797e-06,6.775255201318942e-08,1.7579630195996288e-08,7.972717139637098e-05,,0.6024382710456848,23137
,,,,,,,,,,,6.25e-05,,23138
503,1.0587661563477013e-05,2.0978939119231654e-06,2.0978939119231654e-06,3.0032549602765357e-07,2.9522789191105403e-07,5.09751751920362e-09,8.18944135971833e-06,6.683687558961537e-08,1.5057546320917936e-08,7.834438292775303e-05,,0.6025336980819702,23183
,,,,,,,,,,,6.25e-05,,23184
504,1.1796754733950365e-05,2.0189647784718545e-06,2.0189647784718545e-06,3.081417787598184e-07,2.952908459974424e-07,1.2850952302301266e-08,9.469647011428606e-06,7.211486519054233e-08,2.2581598813076198e-08,7.701342838117853e-05,,0.6026140451431274,23229
,,,,,,,,,,,6.25e-05,,23230
505,1.134331978391856e-05,2.0277057046769187e-06,2.0277057046769187e-06,2.996965804413776e-07,2.941765160358045e-07,5.519990686764231e-09,9.015915566124022e-06,6.958679676927204e-08,2.057237225017161e-08,7.570003072032705e-05,,0.6026950478553772,23275
,,,,,,,,,,,6.25e-05,,23276
506,1.206566685141297e-05,2.0334491637186147e-06,2.0334491637186147e-06,3.080113799569517e-07,2.9401442702692293e-07,1.3996998227128188e-08,9.724209121486638e-06,7.264576851184756e-08,2.4596308989544013e-08,7.442734204232693e-05,,0.6027936339378357,23321
,,,,,,,,,,,6.25e-05,,23322
507,1.1374989298928995e-05,2.0162474356766324e-06,2.0162474356766324e-06,3.036630289443565e-07,2.928353524112026e-07,1.0827702290328034e-08,9.05508113646647e-06,6.992327428179124e-08,2.0627529906391828e-08,7.31662948965095e-05,,0.6028651595115662,23367
,,,,,,,,,,,6.25e-05,,23368
508,1.3531170225178357e-05,2.3744105419609696e-06,2.3744105419609696e-06,3.079720158893906e-07,2.927436071331613e-07,1.5228444283366116e-08,1.0848790225281846e-05,7.694720949302791e-08,3.154067940158711e-08,7.19735908205621e-05,,0.6029806137084961,23413
,,,,,,,,,,,6.25e-05,,23414
509,1.3365483027882874e-05,2.660222207850893e-06,2.660222207850893e-06,3.0249179872043896e-07,2.9098418963258155e-07,1.150769168845045e-08,1.0402769476058893e-05,7.606828944517474e-08,2.7959369930385947e-08,7.080142677295953e-05,,0.6030774116516113,23459
,,,,,,,,,,,6.25e-05,,23460
510,1.0912648576777428e-05,2.3535881155112293e-06,2.3535881155112293e-06,3.121666338756768e-07,2.913137393534271e-07,2.0852883864108662e-08,8.246894140029326e-06,6.700219756794468e-08,1.5466723013446426e-08,6.960365135455504e-05,,0.6032413840293884,23505
,,,,,,,,,,,6.25e-05,,23506
511,1.028463702823501e-05,2.146073256881209e-06,2.146073256881209e-06,3.077410042351403e-07,2.8986812594666844e-07,1.787287118304448e-08,7.830823051335756e-06,6.620102510623838e-08,1.2107208569034356e-08,6.841727008577436e-05,,0.6033147573471069,23551
,,,,,,,,,,,6.25e-05,,23552
512,1.246190549863968e-05,2.9339344109757803e-06,2.9339344109757803e-06,3.1494397489950643e-07,2.9033861892457935e-07,2.460532044779029e-08,9.213026714860462e-06,7.214894282014939e-08,1.9981317933570608e-08,6.729816232109442e-05,,0.6034500002861023,23597
,,,,,,,,,,,6.25e-05,,23598
513,1.421749129804084e-05,3.262946165705216e-06,3.262946165705216e-06,3.1516228204964136e-07,2.8825624553974194e-07,2.690607736610673e-08,1.0639383617672138e-05,7.782442423831526e-08,2.8569399290745423e-08,6.623654917348176e-05,,0.60353022813797,23643
,,,,,,,,,,,6.25e-05,,23644
514,3.10401082970202e-05,4.599110980052501e-06,4.599110980052501e-06,3.1811157441552496e-07,2.8859687972726533e-07,2.9514755084392164e-08,2.6122886993107386e-05,1.381020524604537e-07,1.231268100809757e-07,6.553262210218236e-05,,0.6037167310714722,23689
,,,,,,,,,,,6.25e-05,,23690
515,2.333580778213218e-05,3.4064646570186596e-06,3.4064646570186596e-06,2.9968495596222056e-07,2.874487279314053e-07,1.2236281321520437e-08,1.9629662347142585e-05,1.0950859063996177e-07,8.678802032591193e-08,6.468868377851322e-05,,0.6035928726196289,23735
,,,,,,,,,,,6.25e-05,,23736
516,1.4135091078060213e-05,2.884208015530021e-06,2.884208015530021e-06,3.1386335308525304e-07,2.8850286071246956e-07,2.5360545663488665e-08,1.0937022125290241e-05,8.019630115541077e-08,2.9173882865052292e-08,6.36776167084463e-05,,0.6036991477012634,23781
,,,,,,,,,,,6.25e-05,,23782
517,1.6585072444286197e-05,3.0321464237204054e-06,3.0321464237204054e-06,3.108353041625378e-07,2.857072161077667e-07,2.5128166214472003e-08,1.3242092791188043e-05,8.692244080066303e-08,4.549845655787976e-08,6.273576582316309e-05,,0.6037361025810242,23827
,,,,,,,,,,,6.25e-05,,23828
518,1.949965735548176e-05,4.646492470783414e-06,4.646492470783414e-06,3.4320882491556404e-07,2.86409516547792e-07,5.6799258629780525e-08,1.4509958418784663e-05,8.960925157452948e-08,5.54903252236727e-08,6.187104008859023e-05,,0.603832483291626,23873
,,,,,,,,,,,6.25e-05,,23874
519,1.5844801964703947e-05,4.099957095604623e-06,4.099957095604623e-06,3.1879358175501693e-07,2.8409010610630503e-07,3.470347209599822e-08,1.1426046512497123e-05,8.21298726805253e-08,3.2130614613379294e-08,6.095051867305301e-05,,0.6037861704826355,23919
,,,,,,,,,,,6.25e-05,,23920
520,1.6862199117895216e-05,3.6043422824150184e-06,3.6043422824150184e-06,3.061652193991904e-07,2.846290669822338e-07,2.1536161298740808e-08,1.2951690223417245e-05,8.614608759671682e-08,4.337080738991972e-08,6.0068752645747736e-05,,0.6039327383041382,23965
,,,,,,,,,,,6.25e-05,,23966
521,1.1294322575849947e-05,2.0749873783643125e-06,2.0749873783643125e-06,2.962071619094786e-07,2.834419774444541e-07,1.2765221768518131e-08,8.92312982614385e-06,6.71384725592361e-08,2.209280047793527e-08,5.909326137043536e-05,,0.6038375496864319,24011
,,,,,,,,,,,6.25e-05,,24012
522,1.5190796148090158e-05,2.6131508548132842e-06,2.6131508548132842e-06,3.0421367114286113e-07,2.834141241692123e-07,2.0799523881009918e-08,1.2273430911591277e-05,8.23157577656275e-08,4.041854140268697e-08,5.821521335747093e-05,,0.6039456725120544,24057
,,,,,,,,,,,6.25e-05,,24058
523,1.5227426956698764e-05,3.2494967854290735e-06,3.2494967854290735e-06,2.955921445391141e-07,2.822469298280339e-07,1.3345325733382651e-08,1.168233484349912e-05,7.962987780274489e-08,3.719346608477281e-08,5.735545710194856e-05,,0.6038691401481628,24103
,,,,,,,,,,,6.25e-05,,24104
524,1.579784475325141e-05,2.404417045909213e-06,2.404417045909213e-06,3.123581109321094e-07,2.8284983955018106e-07,2.9508209209438974e-08,1.3081072211207356e-05,8.452843047734859e-08,4.6282295329547196e-08,5.652430627378635e-05,,0.6039482355117798,24149
,,,,,,,,,,,6.25e-05,,24150
525,1.2375132428132929e-05,2.161716793125379e-06,2.161716793125379e-06,3.036026328118169e-07,2.8102996907364286e-07,2.25725909075436e-08,9.909811524266843e-06,7.314200445307506e-08,2.595612613731646e-08,5.56413215235807e-05,,0.603931188583374,24195
,,,,,,,,,,,6.25e-05,,24196
526,1.1799356798292138e-05,2.5361525786138372e-06,2.5361525786138372e-06,3.014835385783954e-07,2.8150765274403966e-07,1.997589116342624e-08,8.961721505329479e-06,6.882321912371481e-08,2.0793992305812026e-08,5.476448131958023e-05,,0.6040073037147522,24241
,,,,,,,,,,,6.25e-05,,24242
527,1.4466620996245183e-05,2.478586793586146e-06,2.478586793586146e-06,2.9189382644290163e-07,2.800517506784672e-07,1.184208375804019e-08,1.1696138244587928e-05,7.980069227642161e-08,3.7160688748372195e-08,5.395852349465713e-05,,0.6040586233139038,24287
,,,,,,,,,,,6.25e-05,,24288
528,1.4476131582341623e-05,2.370478796365205e-06,2.370478796365205e-06,2.9988760275045934e-07,2.7971637450718845e-07,2.0171208703345656e-08,1.1805766916950233e-05,7.909314092557906e-08,3.896451872265061e-08,5.316887836670503e-05,,0.6041909456253052,24333
,,,,,,,,,,,6.25e-05,,24334
529,1.116175735660363e-05,2.202506266257842e-06,2.202506266257842e-06,3.039624800749152e-07,2.7806058255919197e-07,2.590192416107584e-08,8.655288183945231e-06,6.660680895720361e-08,1.9946087448374783e-08,5.232873445493169e-05,,0.6041620373725891,24379
,,,,,,,,,,,6.25e-05,,24380
530,1.3329823559615761e-05,2.4042979021032806e-06,2.4042979021032806e-06,3.041721186036739e-07,2.788556798805075e-07,2.531634457625387e-08,1.0621351975714788e-05,7.345642671907626e-08,3.2757100143498974e-08,5.1548755436670035e-05,,0.604239284992218,24425
,,,,,,,,,,,6.25e-05,,24426
531,1.241449444933096e-05,2.1704906885133823e-06,2.1704906885133823e-06,2.9860686368010647e-07,2.771730294170993e-07,2.1433832486650317e-08,9.945398232957814e-06,7.489787634540335e-08,2.455609404705683e-08,5.07660697621759e-05,,0.6042940616607666,24471
,,,,,,,,,,,6.25e-05,,24472
532,1.8255788745591417e-05,2.365229192946572e-06,2.365229192946572e-06,3.453489227922546e-07,2.7744320618694474e-07,6.790563844560893e-08,1.554521259095054e-05,9.484282514904407e-08,6.060928825490919e-08,5.011586472392082e-05,,0.6043999791145325,24517
,,,,,,,,,,,6.25e-05,,24518
533,1.1578455996641424e-05,2.1408804968814366e-06,2.1408804968814366e-06,2.9264859335853544e-07,2.7558419901652087e-07,1.7064483159856536e-08,9.144927389570512e-06,6.901265692249581e-08,2.2436621449628547e-08,4.9345118895871565e-05,,0.6043607592582703,24563
,,,,,,,,,,,6.25e-05,,24564
534,1.4098429346631747e-05,2.379299075982999e-06,2.379299075982999e-06,2.9977994131513697e-07,2.762603799055796e-07,2.351945482814699e-08,1.141934990300797e-05,8.09096860621139e-08,3.328382192080426e-08,4.8640184104442596e-05,,0.6044772863388062,24609
,,,,,,,,,,,6.25e-05,,24610
535,1.338082438451238e-05,2.6845157208299497e-06,2.6845157208299497e-06,3.0277857376859174e-07,2.737580189204891e-07,2.902055484810262e-08,1.039352900988888e-05,7.295496118331357e-08,3.0980327636598304e-08,4.793499829247594e-05,,0.6045258045196533,24655
,,,,,,,,,,,6.25e-05,,24656
536,2.066783417831175e-05,3.840628323814599e-06,3.840628323814599e-06,3.2533486660213384e-07,2.739292312980979e-07,5.140557490790343e-08,1.6501870049978606e-05,1.0160831465100273e-07,6.341040403867737e-08,4.738965435535647e-05,,0.604604184627533,24701
,,,,,,,,,,,6.25e-05,,24702
537,1.1380945579730906e-05,2.0419984139152803e-06,2.0419984139152803e-06,2.862524581814796e-07,2.7260992396804795e-07,1.3642526219825868e-08,9.05269553186372e-06,6.751618286671146e-08,2.3010780836330014e-08,4.6669480070704594e-05,,0.6044729351997375,24747
,,,,,,,,,,,6.25e-05,,24748
538,3.639611168182455e-05,3.484740545900422e-06,3.484740545900422e-06,3.4783565183715837e-07,2.728019694586692e-07,7.503365395677974e-08,3.2563533750362694e-05,1.6433068594778888e-07,1.6130459812302433e-07,4.646401066565886e-05,,0.6045592427253723,24793
,,,,,,,,,,,6.25e-05,,24794
539,1.7850454241852276e-05,4.230828380968887e-06,4.230828380968887e-06,3.7772085192955274e-07,2.7184290729564964e-07,1.0587786647420216e-07,1.3241897249827161e-05,8.442815868647813e-08,4.799082375939179e-08,4.5891742047388107e-05,,0.6044231653213501,24839
,,,,,,,,,,,6.25e-05,,24840
540,1.500773669249611e-05,2.808725184877403e-06,2.808725184877403e-06,2.951167061837623e-07,2.725160186400899e-07,2.2600707083597626e-08,1.1903894119313918e-05,7.996101203389117e-08,3.9077939106846316e-08,4.5274060539668426e-05,,0.6044647693634033,24885
,,,,,,,,,,,6.25e-05,,24886
541,1.150302887253929e-05,2.1246432879706845e-06,2.1246432879706845e-06,2.96977816560684e-07,2.701034134133806e-07,2.6874365843809755e-08,9.081407370103989e-06,6.710909161711243e-08,2.3704973983740274e-08,4.459864067030139e-05,,0.6044957041740417,24931
,,,,,,,,,,,6.25e-05,,24932
542,1.331579824181972e-05,3.0270134629972745e-06,3.0270134629972745e-06,2.955398770154716e-07,2.7074426611761737e-07,2.4795525632725912e-08,9.993244930228684e-06,7.276355518115452e-08,2.716887514964128e-08,4.397298471303657e-05,,0.6045665144920349,24977
,,,,,,,,,,,6.25e-05,,24978
543,1.6796027921373025e-05,3.3665544378891354e-06,3.3665544378891354e-06,3.3048010550373874e-07,2.680878594674141e-07,6.239233130145294e-08,1.3099001080263406e-05,8.439138099447518e-08,4.6598589875657126e-08,4.3429445213405415e-05,,0.6046351194381714,25023
,,,,,,,,,,,6.25e-05,,25024
544,2.5683249987196177e-05,6.7601840783027e-06,6.7601840783027e-06,4.454396957953577e-07,2.694892202725896e-07,1.7595053236618696e-07,1.847762723627966e-05,1.0532785665873234e-07,7.944840518803176e-08,4.307452036300674e-05,,0.6047006249427795,25069
,,,,,,,,,,,6.25e-05,,25070
545,1.779543345037382e-05,5.483420864038635e-06,5.483420864038635e-06,4.53356250318393e-07,2.6711029477155535e-07,1.8624585607085464e-07,1.185865494335303e-05,7.895376086253236e-08,3.9632784165632984e-08,4.2568939534248784e-05,,0.6045499444007874,25115
,,,,,,,,,,,6.25e-05,,25116
546,2.6608409825712442e-05,6.236798071768135e-06,6.236798071768135e-06,3.932434822218056e-07,2.691888596473291e-07,1.2405455152020295e-07,1.9978366253781132e-05,1.223670125227727e-07,7.741663665683518e-08,4.224972872179933e-05,,0.6046454906463623,25161
,,,,,,,,,,,6.25e-05,,25162
547,1.9036117009818554e-05,5.190569481783314e-06,5.190569481783314e-06,3.4479791111152736e-07,2.6596299562697823e-07,7.883491548454913e-08,1.3500746717909351e-05,8.594155787022828e-08,4.9065913998447286e-08,4.17854571423959e-05,,0.6045030951499939,25207
,,,,,,,,,,,6.25e-05,,25208
548,3.515536445775069e-05,5.832152055518236e-06,5.832152055518236e-06,1.032083105201309e-06,2.673333767688746e-07,7.647495863238873e-07,2.8291120543144643e-05,1.65670940077689e-07,1.1724030457571644e-07,4.1652852814877406e-05,,0.6046965718269348,25253
,,,,,,,,,,,6.25e-05,,25254
549,2.355951255594846e-05,6.644138920819387e-06,6.644138920819387e-06,1.1296508546365658e-06,2.645563768055581e-07,8.650947052046831e-07,1.5785721188876778e-05,9.583480675701139e-08,6.202240854236152e-08,4.12909867009148e-05,,0.6045030951499939,25299
,,,,,,,,,,,6.25e-05,,25300
550,3.4374461392872036e-05,6.012991889292607e-06,6.012991889292607e-06,3.3029098744918883e-07,2.665620968400617e-07,6.372897587425541e-08,2.803117604344152e-05,1.626866747983513e-07,1.1762514162683146e-07,4.1152656194753945e-05,,0.6047016382217407,25345
,,,,,,,,,,,6.25e-05,,25346
551,2.0986393792554736e-05,5.8811951930692885e-06,5.8811951930692885e-06,3.0327245781336387e-07,2.6396534735795285e-07,3.930713532440677e-08,1.4801922588958405e-05,9.268477896284821e-08,5.533446056915636e-08,4.074933167430572e-05,,0.60450679063797,25391
,,,,,,,,,,,6.25e-05,,25392
552,3.0653383873868734e-05,7.86955115472665e-06,7.86955115472665e-06,3.081854345055035e-07,2.641024536842451e-07,4.4082991479399425e-08,2.2475644072983414e-05,1.2274183802674088e-07,1.02014595881883e-07,4.054741293657571e-05,,0.6046176552772522,25437
,,,,,,,,,,,6.25e-05,,25438
553,1.7740398106980138e-05,5.758332918048836e-06,5.758332918048836e-06,3.1898431984700437e-07,2.626526622862002e-07,5.633171085150934e-08,1.1663083569146693e-05,7.92849519370975e-08,3.7345888159734386e-08,4.009127223980613e-05,,0.6044778823852539,25483
,,,,,,,,,,,6.25e-05,,25484
554,1.669028279138729e-05,3.056776904486469e-06,3.056776904486469e-06,2.8357288783809054e-07,2.6386297236058454e-07,1.9709927912003877e-08,1.3349935215956066e-05,8.425836028891354e-08,4.9240991728538575e-08,3.9623253542231396e-05,,0.6045543551445007,25529
,,,,,,,,,,,6.25e-05,,25530
555,1.604867611604277e-05,2.4116873191815102e-06,2.4116873191815102e-06,2.839309729552042e-07,2.6273886533090263e-07,2.1192128940583643e-08,1.3353055692277849e-05,8.712082433248725e-08,4.640975248548784e-08,3.915176057489589e-05,,0.6045606732368469,25575
,,,,,,,,,,,6.25e-05,,25576
556,2.0326851881691255e-05,3.386900971236173e-06,3.386900971236173e-06,3.0244495974329766e-07,2.631264237606956e-07,3.9318564404311473e-08,1.6637510270811617e-05,9.506784692803194e-08,7.13072623170774e-08,3.877526251017116e-05,,0.6047015190124512,25621
,,,,,,,,,,,6.25e-05,,25622
