epoch,loss,loss/data,loss/ic,loss/res,loss/smma,lr,step
208,0.001311236061155796,0.0003183579246979207,8.206946222344413e-05,0.0009108086233027279,0.0037857219576835632,,9613
,,,,,,0.0005,9614
209,0.0008759368793107569,0.0003258723299950361,1.4012011888553388e-05,0.0005360522773116827,0.003727526171132922,,9659
,,,,,,0.0005,9660
210,0.0008710080874152482,0.0002590760122984648,0.00010529528663028032,0.0005066367448307574,0.0036703958176076412,,9705
,,,,,,0.0005,9706
211,0.0009868673514574766,0.0003004448371939361,0.00010143563122255728,0.0005849868757650256,0.0036167253274470568,,9751
,,,,,,0.0005,9752
212,0.0010028599062934518,0.0002820017980411649,0.0001308179780608043,0.0005900400574319065,0.0035644478630274534,,9797
,,,,,,0.0005,9798
213,0.0006147199310362339,0.00024321870296262205,3.991523408330977e-05,0.00033158602309413254,0.0035054534673690796,,9843
,,,,,,0.0005,9844
214,0.0010340680601075292,0.0002781128860078752,0.00016662752022966743,0.0005893275956623256,0.003456025617197156,,9889
,,,,,,0.0005,9890
215,0.0008014601189643145,0.00048309771227650344,6.448512431234121e-05,0.00025387710775248706,0.0034029344096779823,,9935
,,,,,,0.0005,9936
216,0.0005877117509953678,0.00026259926380589604,7.060666393954307e-05,0.0002545058378018439,0.0033466299064457417,,9981
,,,,,,0.0005,9982
217,0.0010503294179216027,0.00023476868227589875,0.0004588995943777263,0.00035666092298924923,0.003300703829154372,,10027
,,,,,,0.0005,10028
218,0.0010047281393781304,0.0002749727573245764,0.00022455111320596188,0.0005052043125033379,0.003254784271121025,,10073
,,,,,,0.0005,10074
219,0.0008624219917692244,0.00026100571267306805,7.096023909980431e-05,0.0005304560763761401,0.0032069371081888676,,10119
,,,,,,0.0005,10120
220,0.0011262587504461408,0.00038822778151370585,0.00013485277304425836,0.0006031781667843461,0.003165323520079255,,10165
,,,,,,0.0005,10166
221,0.0018223903607577085,0.00028777471743524075,0.00029088242445141077,0.0012437329860404134,0.0031384648755192757,,10211
,,,,,,0.0005,10212
222,0.0014691031537950039,0.0003109326644334942,2.3021435481496155e-05,0.0011351491557434201,0.0031050776597112417,,10257
,,,,,,0.0005,10258
223,0.001079544541426003,0.0004127563151996583,0.00019223455456085503,0.0004745537880808115,0.0030645669903606176,,10303
,,,,,,0.0005,10304
224,0.0009169583790935576,0.0003419794957153499,8.88780050445348e-05,0.00048610090743750334,0.003021614858880639,,10349
,,,,,,0.0005,10350
225,0.0009154329891316593,0.00035149685572832823,0.00015553261619061232,0.0004084035172127187,0.002979491138830781,,10395
,,,,,,0.0005,10396
226,0.0013244599103927612,0.00029266768251545727,0.0007794288685545325,0.00025236335932277143,0.002946390537545085,,10441
,,,,,,0.0005,10442
227,0.001352905877865851,0.000262711284449324,8.025822171475738e-05,0.0010099364444613457,0.002914520911872387,,10487
,,,,,,0.0005,10488
228,0.0013639023527503014,0.0004183045239187777,1.3491261370290886e-06,0.000944248924497515,0.0028835085686296225,,10533
,,,,,,0.0005,10534
229,0.0012222344521433115,0.0004195379442535341,1.38435257213132e-06,0.0008013116894289851,0.0028502829372882843,,10579
,,,,,,0.0005,10580
230,0.0007088304264470935,0.00026047101709991693,3.2254283723887056e-06,0.0004451340064406395,0.0028074539732187986,,10625
,,,,,,0.0005,10626
231,0.0005576423718594015,0.000196612803847529,2.0316331301728496e-06,0.0003589979314710945,0.0027624578215181828,,10671
,,,,,,0.0005,10672
232,0.000566566945053637,0.00028400408336892724,2.2246229036682053e-06,0.0002803382812999189,0.002718539908528328,,10717
,,,,,,0.0005,10718
233,0.000935853982809931,0.000283693487290293,3.8102909911685856e-06,0.0006483503384515643,0.0026828863192349672,,10763
,,,,,,0.0005,10764
234,0.0009313510963693261,0.0005566365434788167,1.4280043387771002e-06,0.00037328642792999744,0.0026478555519133806,,10809
,,,,,,0.0005,10810
235,0.0008601250592619181,0.0004524791147559881,6.705885607516393e-05,0.00034058699384331703,0.002612100914120674,,10855
,,,,,,0.0005,10856
236,0.0013796568382531404,0.0005275398143567145,0.00019936548778787255,0.0006527515361085534,0.0025874520651996136,,10901
,,,,,,0.0005,10902
237,0.0010985927656292915,0.0003150964912492782,1.064857224264415e-05,0.0007728476775810122,0.002557674888521433,,10947
,,,,,,0.0005,10948
238,0.0014313700376078486,0.0003043861361220479,5.018380761612207e-06,0.0011219654697924852,0.0025351487565785646,,10993
,,,,,,0.0005,10994
239,0.0009598336182534695,0.0002798682253342122,7.316541541513288e-06,0.0006726488936692476,0.0025036423467099667,,11039
,,,,,,0.0005,11040
240,0.0010164008708670735,0.00022799457656219602,1.9441380572970957e-05,0.0007689647027291358,0.002473897533491254,,11085
,,,,,,0.0005,11086
241,0.0010984062682837248,0.0002509389887563884,5.032042827224359e-05,0.0007971468148753047,0.0024463876616209745,,11131
,,,,,,0.0005,11132
242,0.0009289737208746374,0.0003072123508900404,6.8881322476954665e-06,0.0006148734246380627,0.0024160395842045546,,11177
,,,,,,0.0005,11178
243,0.0011693480191752315,0.0002227521181339398,8.62435445014853e-06,0.0009379716357216239,0.0023911057505756617,,11223
,,,,,,0.0005,11224
244,0.0011145570315420628,0.0002172754320781678,0.00010816657595569268,0.0007891150889918208,0.0023655747063457966,,11269
,,,,,,0.0005,11270
245,0.0010598304215818644,0.00021558385924436152,0.0002777754853013903,0.0005664711934514344,0.0023394597228616476,,11315
,,,,,,0.0005,11316
246,0.0014237046707421541,0.00020133849466219544,0.0007913104491308331,0.0004310559306759387,0.002321144798770547,,11361
,,,,,,0.0005,11362
247,0.001055904314853251,0.00018501940940041095,0.00037117316969670355,0.0004997117212042212,0.0022958398330956697,,11407
,,,,,,0.0005,11408
248,0.0015593653079122305,0.00019818740838672966,7.407975499518216e-05,0.001287098042666912,0.0022811105009168386,,11453
,,,,,,0.0005,11454
249,0.0009186255629174411,0.00016706333553884178,0.0002527300384826958,0.0004988324362784624,0.0022538607008755207,,11499
,,,,,,0.0005,11500
250,0.0010562343522906303,0.0002312947326572612,0.0004113704781048,0.00041356924339197576,0.002229908248409629,,11545
,,,,,,0.0005,11546
251,0.0007685304153710604,0.000218493994907476,3.281640965724364e-05,0.0005172200035303831,0.0022006805520504713,,11591
,,,,,,0.0005,11592
252,0.0009885251056402922,0.0003177339967805892,0.00022295612143352628,0.00044783492921851575,0.0021764375269412994,,11637
,,,,,,0.0005,11638
253,0.0006805837037973106,0.00024920381838455796,7.613964407937601e-05,0.0003552402777131647,0.0021465204190462828,,11683
,,,,,,0.0005,11684
254,0.0008084681467153132,0.0003420210850890726,1.2694657925749198e-05,0.00045375237823463976,0.0021197593305259943,,11729
,,,,,,0.0005,11730
255,0.0008985688327811658,0.00036822727997787297,2.028728340519592e-05,0.000510054116602987,0.002095335628837347,,11775
,,,,,,0.0005,11776
256,0.0009179205517284572,0.0003686896525323391,1.5022978914203122e-06,0.0005477286176756024,0.0020717873703688383,,11821
,,,,,,0.0005,11822
257,0.0007296279654838145,0.00015458103734999895,3.0161541531015246e-07,0.0005747453542426229,0.00204494409263134,,11867
,,,,,,0.0005,11868
258,0.0006475471891462803,0.00023605878232046962,1.064087541635672e-06,0.0004104243125766516,0.002016996266320348,,11913
,,,,,,0.0005,11914
259,0.00078155955998227,0.0002066939341602847,8.828005775285419e-06,0.000566037546377629,0.0019922873470932245,,11959
,,,,,,0.0005,11960
260,0.0014343071961775422,0.000606472254730761,2.626899913593661e-06,0.0008252080297097564,0.0019811277743428946,,12005
,,,,,,0.0005,12006
261,0.0013610918540507555,0.00028374826069921255,1.5966103319442482e-06,0.0010757469572126865,0.0019687272142618895,,12051
,,,,,,0.0005,12052
262,0.0007787665817886591,0.00032423235825262964,1.4832055512670195e-06,0.00045305112143978477,0.0019449278479442,,12097
,,,,,,0.0005,12098
263,0.0008935937657952309,0.0004318076535128057,7.812015496710956e-07,0.0004610049072653055,0.0019239012617617846,,12143
,,,,,,0.0005,12144
264,0.0008665750501677394,0.00029946243739686906,1.5802285133759142e-06,0.000565532420296222,0.0019027546513825655,,12189
,,,,,,0.0005,12190
265,0.0011113130021840334,0.0004802904441021383,6.68576976750046e-05,0.0005641645402647555,0.0018869258929044008,,12235
,,,,,,0.0005,12236
266,0.002068063709884882,0.0003224691317882389,3.639412534539588e-05,0.0017092011403292418,0.0018905486213043332,,12281
,,,,,,0.0005,12282
267,0.0008373961318284273,0.00028548698173835874,2.5824981548794312e-06,0.0005493266507983208,0.001869485597126186,,12327
,,,,,,0.0005,12328
268,0.0008070799522101879,0.0002079379337374121,4.74060834676493e-06,0.0005944013828411698,0.0018482374725863338,,12373
,,,,,,0.0005,12374
269,0.0008806551923044026,0.000264625356066972,1.8917097577286768e-06,0.0006141380872577429,0.0018288857536390424,,12419
,,,,,,0.0005,12420
270,0.0005873033660463989,0.00013332127127796412,1.23948675536667e-05,0.00044158732634969056,0.0018040541326627135,,12465
,,,,,,0.0005,12466
271,0.0009796449448913336,0.0002131742367055267,4.859099590248661e-06,0.0007616117945872247,0.001787565997801721,,12511
,,,,,,0.0005,12512
272,0.000812610553111881,0.000343523541232571,8.404084837820847e-06,0.0004606829897966236,0.0017680668970569968,,12557
,,,,,,0.0005,12558
273,0.0009962465846911073,0.00027271558064967394,0.00032796961022540927,0.0003955612191930413,0.001752630458213389,,12603
,,,,,,0.0005,12604
274,0.0010787317296490073,0.00039670951082371175,0.00040776454261504114,0.0002742577053140849,0.0017391524743288755,,12649
,,,,,,0.0005,12650
275,0.002054703189060092,0.0004465478996280581,3.4997847251361236e-05,0.0015731572639197111,0.0017454634653404355,,12695
,,,,,,0.0005,12696
276,0.0005984633462503552,0.00015204187366180122,3.828967965091579e-05,0.00040813180385157466,0.0017225234769284725,,12741
,,,,,,0.0005,12742
277,0.0007180487737059593,0.00022773610544390976,8.573252125643194e-05,0.0004045801761094481,0.0017024340340867639,,12787
,,,,,,0.0005,12788
278,0.0006963007617741823,0.000140959324198775,8.859818080964033e-06,0.000546481751371175,0.0016823112964630127,,12833
,,,,,,0.0005,12834
279,0.001990842167288065,0.00019788165809586644,1.0503540579520632e-05,0.0017824573442339897,0.0016884820070117712,,12879
,,,,,,0.0005,12880
280,0.0011129553895443678,0.0002164767647627741,3.0395847261388553e-06,0.0008934387005865574,0.001676971442066133,,12925
,,,,,,0.0005,12926
281,0.0008270233520306647,0.00016283347213175148,4.594868642016081e-06,0.0006595950108021498,0.001659972476772964,,12971
,,,,,,0.0005,12972
282,0.0014207325875759125,0.00015278726641554385,6.601465429412201e-05,0.0012019304558634758,0.0016551876906305552,,13017
,,,,,,0.0005,13018
283,0.001192730269394815,0.0001864970981841907,3.747374648810364e-05,0.0009687594720162451,0.0016459384933114052,,13063
,,,,,,0.0005,13064
284,0.0007717222324572504,0.00014227307110559195,6.08812588325236e-05,0.0005685679498128593,0.0016284541925415397,,13109
,,,,,,0.0005,13110
285,0.0007020520861260593,0.000132005283376202,9.980281902244315e-05,0.000470244005555287,0.0016099261119961739,,13155
,,,,,,0.0005,13156
286,0.0011156339896842837,0.00020222776220180094,3.784052387345582e-05,0.0008755656890571117,0.0016000403556972742,,13201
,,,,,,0.0005,13202
287,0.0011590028880164027,0.00014448174624703825,1.3308251254784409e-05,0.0010012128623202443,0.0015912195667624474,,13247
,,,,,,0.00025,13248
288,0.0008993500960059464,0.00045581316226162016,9.771657687451807e-07,0.00044255965622141957,0.0015773822087794542,,13293
,,,,,,0.00025,13294
289,0.00021291276789270341,0.00010676189413061365,2.4681565946593764e-07,0.00010590405872790143,0.0015500928275287151,,13339
,,,,,,0.00025,13340
290,0.00034996052272617817,0.00012210229760967195,5.40373946478212e-07,0.00022731791250407696,0.001526090083643794,,13385
,,,,,,0.00025,13386
291,0.00029636049293912947,0.00012485253682825714,7.524641887357575e-07,0.0001707555347820744,0.0015014954842627048,,13431
,,,,,,0.00025,13432
292,0.0003526760556269437,9.20091406442225e-05,8.762299898990022e-07,0.00025979068595916033,0.0014785191742703319,,13477
,,,,,,0.00025,13478
293,0.00021296909835655242,9.787252201931551e-05,1.1057754818466492e-06,0.00011399078357499093,0.0014532081549987197,,13523
,,,,,,0.00025,13524
294,0.00026332191191613674,8.11904392321594e-05,6.112329629104352e-07,0.00018152021220885217,0.0014294104184955359,,13569
,,,,,,0.00025,13570
295,0.00029743462800979614,9.145987132797018e-05,1.1146524911964661e-06,0.00020486011635512114,0.0014067708980292082,,13615
,,,,,,0.00025,13616
296,0.00025682782870717347,7.974817708600312e-05,5.613114808511455e-07,0.00017651838425081223,0.0013837720034644008,,13661
,,,,,,0.00025,13662
297,0.0003165896632708609,7.221689884318039e-05,4.35006654697645e-07,0.0002439377858536318,0.0013624284183606505,,13707
,,,,,,0.00025,13708
298,0.0002509007172193378,6.684532854706049e-05,6.743141511833528e-07,0.00018338108202442527,0.001340197864919901,,13753
,,,,,,0.00025,13754
299,0.0003494149132166058,7.303281017811969e-05,1.5307081184801064e-06,0.0002748513361439109,0.0013203822309151292,,13799
,,,,,,0.00025,13800
300,0.0002688453532755375,0.000104369995824527,4.6592450075877423e-07,0.0001640094560571015,0.001299351453781128,,13845
,,,,,,0.00025,13846
301,0.00043116931919939816,9.302789840148762e-05,1.0317036185369943e-06,0.00033710975549183786,0.0012819877592846751,,13891
,,,,,,0.00025,13892
302,0.00019115566101390868,4.9093901907326654e-05,4.018321305920836e-06,0.00013804345508106053,0.001260171178728342,,13937
,,,,,,0.00025,13938
303,0.00029806222300976515,4.931368675897829e-05,1.899649760161992e-05,0.0002297520695719868,0.0012409290065988898,,13983
,,,,,,0.00025,13984
304,0.000220936955884099,5.5367880122503266e-05,5.4468505368276965e-06,0.00016012220294214785,0.0012205292005091906,,14029
,,,,,,0.00025,14030
305,0.000396913179429248,4.318449646234512e-05,9.485004284215393e-07,0.000352780130924657,0.0012040567817166448,,14075
,,,,,,0.00025,14076
306,0.0002754330344032496,6.341582775348797e-05,9.389069646204007e-07,0.00021107833890710026,0.0011854843469336629,,14121
,,,,,,0.00025,14122
307,0.0001681827416177839,4.2982410377589986e-05,9.221969321515644e-07,0.0001242781727341935,0.0011651383247226477,,14167
,,,,,,0.00025,14168
308,0.00022988254204392433,6.4690517319832e-05,1.4558640941686463e-06,0.0001637361419852823,0.001146433176472783,,14213
,,,,,,0.00025,14214
309,0.00027454865630716085,4.2796815250767395e-05,2.944781499536475e-06,0.00022880712640471756,0.0011289955582469702,,14259
,,,,,,0.00025,14260
310,0.00023266171046998352,3.451369411777705e-05,2.4907139959395863e-06,0.00019565728143788874,0.0011110688792541623,,14305
,,,,,,0.00025,14306
311,0.0003237857890781015,4.478201663005166e-05,4.091879191037151e-07,0.0002785946417134255,0.0010953231249004602,,14351
,,,,,,0.00025,14352
312,0.0005214988486841321,3.66532985935919e-05,1.772634874441792e-07,0.00048466818407177925,0.0010838466696441174,,14397
,,,,,,0.00025,14398
313,0.00045354050234891474,4.834940773434937e-05,1.0300142321284511e-06,0.000404161139158532,0.001071240520104766,,14443
,,,,,,0.00025,14444
314,0.0002525805903133005,4.459217961994e-05,5.542802909985767e-07,0.00020743414643220603,0.0010548674035817385,,14489
,,,,,,0.00025,14490
315,0.00025989284040406346,4.0303970308741555e-05,3.164535200994578e-06,0.0002164243342122063,0.001038967864587903,,14535
,,,,,,0.00025,14536
316,0.0006941789761185646,4.0855316910892725e-05,3.781119346513151e-07,0.0006529457750730217,0.0010320721194148064,,14581
,,,,,,0.00025,14582
317,0.00040194601751863956,3.687618300318718e-05,9.978841262636706e-06,0.00035509103327058256,0.0010194695787504315,,14627
,,,,,,0.00025,14628
318,0.0001275587419513613,3.860067590721883e-05,1.3508958545571659e-05,7.54491047700867e-05,0.0010016313754022121,,14673
,,,,,,0.00025,14674
319,0.00026819741469807923,3.3128028007922694e-05,3.1527533792541362e-06,0.00023191662330646068,0.0009869626956060529,,14719
,,,,,,0.00025,14720
320,0.00024961979943327606,7.624056888744235e-05,3.4258991945534945e-06,0.00016995336045511067,0.0009722158429212868,,14765
,,,,,,0.00025,14766
321,0.00031804415630176663,5.525831875274889e-05,1.608280945220031e-05,0.0002467031008563936,0.0009591323905624449,,14811
,,,,,,0.00025,14812
322,0.00024957454297691584,4.6359804400708526e-05,4.173966317466693e-06,0.00019904077635146677,0.0009449412464164197,,14857
,,,,,,0.00025,14858
323,0.0005412918399088085,5.012550172978081e-05,4.215494755044347e-06,0.00048695082659833133,0.0009368682513013482,,14903
,,,,,,0.00025,14904
324,0.00021879076666664332,4.127936335862614e-05,6.905603413542849e-07,0.00017682078760117292,0.0009225066751241684,,14949
,,,,,,0.00025,14950
325,0.0002398123760940507,3.736179496627301e-05,6.29692692655226e-07,0.0002018208906520158,0.0009088527876883745,,14995
,,,,,,0.00025,14996
326,0.0010771781671792269,4.237892426317558e-05,2.9216212737992464e-07,0.0010345071787014604,0.0009122192859649658,,15041
,,,,,,0.00025,15042
327,0.0006828210316598415,4.4073833123547956e-05,5.09100118506467e-07,0.0006382380961440504,0.0009076313581317663,,15087
,,,,,,0.00025,15088
328,0.0004476160102058202,3.194719465682283e-05,1.8048777974399854e-06,0.00041386394877918065,0.0008984310552477837,,15133
,,,,,,0.00025,15134
329,0.0002459865645505488,3.973623825004324e-05,1.0209781748926616e-06,0.00020522931299638003,0.0008853821782395244,,15179
,,,,,,0.00025,15180
330,0.0004293697129469365,4.035510210087523e-05,1.5029744417915936e-06,0.0003875117108691484,0.0008762619108892977,,15225
,,,,,,0.00025,15226
331,0.0002693140122573823,3.9638816815568134e-05,1.0000385373132303e-06,0.00022867518418934196,0.0008641229360364377,,15271
,,,,,,0.00025,15272
332,0.0006721811951138079,7.361058669630438e-05,8.397626061196206e-07,0.0005977307446300983,0.0008602840825915337,,15317
,,,,,,0.00025,15318
333,0.0001613253989489749,7.14340785634704e-05,5.962447744423116e-07,8.929507748689502e-05,0.0008463049307465553,,15363
,,,,,,0.00025,15364
334,0.0003398060507606715,9.322146797785535e-05,1.2870950740762055e-06,0.0002452974149491638,0.0008361749351024628,,15409
,,,,,,0.00025,15410
335,0.00038104678969830275,3.841851503239013e-05,6.707850116072223e-05,0.00027554971165955067,0.0008270724210888147,,15455
,,,,,,0.00025,15456
336,0.0003559280594345182,4.132250614929944e-05,6.169677817524644e-06,0.0003084359341301024,0.000817649532109499,,15501
,,,,,,0.00025,15502
337,0.0005022846744395792,4.201450428809039e-05,7.594821909151506e-07,0.0004595108039211482,0.0008113422081805766,,15547
,,,,,,0.00025,15548
338,0.0002175984700443223,4.8107613110914826e-05,1.387587758472364e-06,0.00016810325905680656,0.000799467321485281,,15593
,,,,,,0.00025,15594
339,0.00020056302309967577,3.784002547035925e-05,3.399910838197684e-06,0.00015932306996546686,0.0007874892326071858,,15639
,,,,,,0.00025,15640
340,0.00021795000066049397,3.878594361594878e-05,4.634386186808115e-06,0.00017452969041187316,0.0007760984590277076,,15685
,,,,,,0.00025,15686
341,0.0003703151596710086,6.183154619066045e-05,8.572632395953406e-06,0.0002999110147356987,0.0007679827976971865,,15731
,,,,,,0.00025,15732
342,0.00026624981546774507,8.775916649028659e-05,4.624028588295914e-05,0.00013225032307673246,0.0007579481462016702,,15777
,,,,,,0.00025,15778
343,0.0001218160759890452,2.5734754672157578e-05,8.478851668769494e-06,8.760247146710753e-05,0.0007452255231328309,,15823
,,,,,,0.00025,15824
344,0.00017772642604541034,3.0034476367291063e-05,2.4716959501347446e-07,0.00014744477812200785,0.000733875494915992,,15869
,,,,,,0.00025,15870
345,0.00021807839220855385,4.321380765759386e-05,2.1939617056432326e-07,0.0001746451889630407,0.0007235595840029418,,15915
,,,,,,0.00025,15916
346,0.00018929743964690715,2.9793356588925235e-05,1.8108278254658217e-06,0.00015769329911563545,0.0007128743454813957,,15961
,,,,,,0.00025,15962
347,0.00017293264681939036,5.970268102828413e-05,1.3496551218850072e-06,0.00011188029020559043,0.0007020754856057465,,16007
,,,,,,0.00025,16008
348,0.000237813001149334,0.0001065610849764198,6.09099231496657e-07,0.00013064286031294614,0.0006927902577444911,,16053
,,,,,,0.00025,16054
349,0.0002742212382145226,8.530330524081364e-05,7.239473234221805e-07,0.00018819398246705532,0.0006844188901595771,,16099
,,,,,,0.00025,16100
350,0.00014506388106383383,2.6725747375166975e-05,7.0078995122457854e-06,0.00011133024236187339,0.0006736317882314324,,16145
,,,,,,0.00025,16146
351,0.0002994973328895867,5.3935826144879684e-05,1.265528680960415e-05,0.00023290626995731145,0.0006661490770056844,,16191
,,,,,,0.00025,16192
352,0.00020975460938643664,2.4477025363012217e-05,7.542997082055081e-06,0.000177734560566023,0.0006570211844518781,,16237
,,,,,,0.00025,16238
353,0.0004194627108518034,3.774055585381575e-05,7.415910658892244e-05,0.00030756316846236587,0.0006522700423374772,,16283
,,,,,,0.00025,16284
354,0.00019164949480909854,2.3289723685593344e-05,4.613384953700006e-05,0.00012222591612953693,0.0006430576322600245,,16329
,,,,,,0.00025,16330
355,0.00014452215691562742,2.6710757083492354e-05,6.435068371501984e-07,0.00011716789595084265,0.0006330868927761912,,16375
,,,,,,0.00025,16376
356,0.000153444692841731,2.572967241576407e-05,2.585684796940768e-06,0.00012512934335973114,0.0006234940374270082,,16421
,,,,,,0.00025,16422
357,0.0001449630653951317,4.057840124005452e-05,3.1920464493850886e-07,0.00010406547517050058,0.000613923417404294,,16467
,,,,,,0.00025,16468
358,0.0008666748180985451,5.1564540626714006e-05,2.9423849809973035e-06,0.0008121678256429732,0.0006189784617163241,,16513
,,,,,,0.00025,16514
359,0.0005002715042792261,9.6374329586979e-05,6.662822897851584e-07,0.0004032309225294739,0.0006166043458506465,,16559
,,,,,,0.00025,16560
360,0.0002126964391209185,2.2136029656394385e-05,7.274896915987483e-07,0.00018983293557539582,0.0006085261702537537,,16605
,,,,,,0.00025,16606
361,0.00016593238979112357,2.143275924026966e-05,8.104291850941081e-07,0.00014368919073604047,0.000599674298427999,,16651
,,,,,,0.00025,16652
362,0.00032078762887977064,3.0836399673717096e-05,5.345179374671716e-07,0.0002894167264457792,0.000594096549320966,,16697
,,,,,,0.00025,16698
363,0.0004876181483268738,4.0971677663037553e-05,3.375728056198568e-06,0.0004432707210071385,0.0005919669638387859,,16743
,,,,,,0.00025,16744
364,0.0004755312402267009,3.4087443054886535e-05,2.38834604715521e-06,0.0004390554968267679,0.0005896382499486208,,16789
,,,,,,0.00025,16790
365,0.00031530202249996364,2.0742312699439935e-05,1.7710195606923662e-05,0.0002768495469354093,0.0005841515376232564,,16835
,,,,,,0.00025,16836
366,0.00024545134510844946,3.938616646337323e-05,2.1689229470212013e-05,0.0001843759382609278,0.0005773775628767908,,16881
,,,,,,0.00025,16882
367,0.00027733444585464895,6.803820724599063e-05,8.223241820815019e-07,0.00020847392443101853,0.0005713767022825778,,16927
,,,,,,0.00025,16928
368,0.0008636190323159099,4.5640186726814136e-05,3.360545088071376e-05,0.0007843733765184879,0.0005772215081378818,,16973
,,,,,,0.00025,16974
369,0.00028736641979776323,3.442249362706207e-05,7.11464454070665e-05,0.00018179757171310484,0.0005714244325645268,,17019
,,,,,,0.00025,17020
370,0.00046421890147030354,3.116668449365534e-05,4.190291292616166e-05,0.00039114931132644415,0.0005692802951671183,,17065
,,,,,,0.00025,17066
371,0.00023149272601585835,3.1100516935111955e-05,1.9162894204782788e-06,0.00019847590010613203,0.0005625245394185185,,17111
,,,,,,0.00025,17112
372,0.00047672842629253864,3.0375329515663907e-05,7.643497497156204e-07,0.0004455887246876955,0.0005608086357824504,,17157
,,,,,,0.00025,17158
373,0.0005294681177474558,2.1345116692828014e-05,1.6010955050660414e-06,0.0005065217847004533,0.0005601818556897342,,17203
,,,,,,0.00025,17204
374,0.00029306102078408003,1.8059490685118362e-05,3.3343376344419084e-06,0.00027166723157279193,0.0005548394401557744,,17249
,,,,,,0.00025,17250
375,0.00022140755027066916,4.5567423512693495e-05,7.639557679794962e-07,0.0001750761439325288,0.0005481707630679011,,17295
,,,,,,0.00025,17296
376,0.0005050350446254015,5.7523171562934294e-05,2.0357488210720476e-06,0.0004454760055523366,0.0005473080673255026,,17341
,,,,,,0.00025,17342
377,0.0005018850788474083,3.008283420058433e-05,5.967808647255879e-07,0.0004712055088020861,0.0005463996203616261,,17387
,,,,,,0.00025,17388
378,0.00038497106288559735,2.406139719823841e-05,4.238752353558084e-07,0.00036048583569936454,0.0005431710160337389,,17433
,,,,,,0.00025,17434
379,0.0003355923108756542,2.85962250927696e-05,6.010431548020279e-07,0.00030639502801932395,0.0005390194710344076,,17479
,,,,,,0.00025,17480
380,0.0001875351881608367,2.8232223485247232e-05,5.065554432803765e-06,0.0001542374084237963,0.0005319897900335491,,17525
,,,,,,0.00025,17526
381,0.00026753710699267685,2.2247426386456937e-05,2.019877683778759e-06,0.0002432698238408193,0.0005267006927169859,,17571
,,,,,,0.00025,17572
382,0.0002145313483197242,2.179743751185015e-05,7.870411877775041e-07,0.00019194693595636636,0.0005204573390074074,,17617
,,,,,,0.00025,17618
383,0.0002379938814556226,2.0527450033114292e-05,9.651572554503218e-07,0.00021650129929184914,0.0005148080526851118,,17663
,,,,,,0.00025,17664
384,0.0001604432036401704,1.7858634237200022e-05,2.4199994186346885e-06,0.0001401645567966625,0.0005077207460999489,,17709
,,,,,,0.00025,17710
385,0.0002994269016198814,3.0694336601300165e-05,1.0068371238958207e-06,0.0002677257580216974,0.0005035548820160329,,17755
,,,,,,0.00025,17756
386,0.0002065717853838578,5.345965473679826e-05,2.893529654102167e-06,0.00015021863509900868,0.0004976152558811009,,17801
,,,,,,0.00025,17802
387,0.00046702209510840476,2.3612714358023368e-05,6.3398279053217266e-06,0.00043706962605938315,0.0004970033769495785,,17847
,,,,,,0.00025,17848
388,0.0003023318713530898,1.4702654880238697e-05,3.850134646654624e-07,0.0002872442128136754,0.0004931099247187376,,17893
,,,,,,0.00025,17894
389,0.0002241431357106194,2.1387581000453793e-05,9.970912060452974e-07,0.00020175847748760134,0.0004877306055277586,,17939
,,,,,,0.00025,17940
390,0.00042458169627934694,4.21970798925031e-05,2.8996262699365616e-05,0.00035338822635822,0.0004864676157012582,,17985
,,,,,,0.00025,17986
391,0.0005686898366548121,7.346790516749024e-05,2.160394433303736e-05,0.0004736180417239666,0.000488112069433555,,18031
,,,,,,0.00025,18032
392,0.000519698834978044,2.2308942789095454e-05,1.6325751630574814e-06,0.0004957573255524039,0.0004887438262812793,,18077
,,,,,,0.00025,18078
393,0.0004980964586138725,2.929349648184143e-05,4.961833610650501e-07,0.000468306738184765,0.0004889308474957943,,18123
,,,,,,0.00025,18124
394,0.00025005752104334533,1.6881023839232512e-05,2.307913973709219e-06,0.0002308685943717137,0.00048415339551866055,,18169
,,,,,,0.00025,18170
395,0.00034447095822542906,3.452095916145481e-05,3.6866274513158714e-06,0.00030626339139416814,0.00048135974793694913,,18215
,,,,,,0.00025,18216
396,0.0001913297746796161,2.2686092052026652e-05,5.733556008635787e-06,0.00016291011706925929,0.0004755591508001089,,18261
,,,,,,0.00025,18262
397,0.00029120122781023383,3.702996764332056e-05,8.542469004169106e-06,0.0002456288202665746,0.0004718719865195453,,18307
,,,,,,0.00025,18308
398,0.00028273818315938115,4.304196045268327e-05,4.046392405143706e-06,0.00023564978619106114,0.0004680893034674227,,18353
,,,,,,0.00025,18354
399,0.00027898632106371224,4.1286075429525226e-05,1.201817099172331e-06,0.00023649848299100995,0.0004643072315957397,,18399
,,,,,,0.000125,18400
400,9.88671017694287e-05,6.0092872445238754e-05,6.133253123152826e-07,3.816090611508116e-05,0.0004569984448608011,,18445
,,,,,,0.000125,18446
401,0.0001307753991568461,2.8880176614620723e-05,1.1828127526314347e-06,0.00010071242286358029,0.000450473977252841,,18491
,,,,,,0.000125,18492
402,7.251367787830532e-05,1.4576783541997429e-05,3.4778011013258947e-06,5.445908027468249e-05,0.00044291478116065264,,18537
