epoch,loss,loss/Rt,loss/data,loss/ic,loss/res,loss/sigma,lr,step
59,1335567872.0,2.803096294403076,1335478912.0,538.737060546875,88516.359375,236.4834442138672,,3599
,,,,,,,0.0005,3600
60,1337364224.0,2.8005568981170654,1337231616.0,540.8821411132812,131781.078125,228.75799560546875,,3659
,,,,,,,0.0005,3660
61,1334343168.0,2.8035879135131836,1334310400.0,544.1678466796875,32160.921875,234.71243286132812,,3719
,,,,,,,0.0005,3720
62,1335407232.0,2.8070619106292725,1335259520.0,548.5491943359375,147124.640625,221.224609375,,3779
,,,,,,,0.0005,3780
63,1334381440.0,2.8044211864471436,1334372352.0,551.4459838867188,8521.72265625,226.7618408203125,,3839
,,,,,,,0.0005,3840
64,1334555648.0,2.803255558013916,1334549376.0,554.8463134765625,5781.22802734375,226.97222900390625,,3899
,,,,,,,0.0005,3900
65,1333983360.0,2.8041810989379883,1333952256.0,557.7408447265625,30581.658203125,224.95150756835938,,3959
,,,,,,,0.0005,3960
66,1334015616.0,2.8045918941497803,1333969920.0,560.90966796875,45380.453125,225.6524658203125,,4019
,,,,,,,0.0005,4020
67,1333463680.0,2.803698778152466,1333431040.0,564.7528686523438,32066.26953125,227.65939331054688,,4079
,,,,,,,0.0005,4080
68,1333236864.0,2.8048863410949707,1333157888.0,567.715576171875,78534.421875,230.4994354248047,,4139
,,,,,,,0.0005,4140
69,1334085376.0,2.8044495582580566,1333353600.0,562.8161010742188,731337.0625,219.42721557617188,,4199
,,,,,,,0.0005,4200
70,1333231488.0,2.804572343826294,1333211648.0,560.4370727539062,18954.16796875,238.3028106689453,,4259
,,,,,,,0.0005,4260
71,1335593728.0,2.806339740753174,1335511424.0,561.52490234375,81694.9296875,229.7821502685547,,4319
,,,,,,,0.0005,4320
72,1332915584.0,2.8026413917541504,1332852864.0,562.646240234375,62696.8515625,239.9456024169922,,4379
,,,,,,,0.0005,4380
73,1335417728.0,2.8018243312835693,1335314688.0,562.9667358398438,102543.625,229.3914337158203,,4439
,,,,,,,0.0005,4440
74,1333081856.0,2.804917335510254,1333036288.0,563.7349853515625,44898.84375,239.82774353027344,,4499
,,,,,,,0.0005,4500
75,1335574784.0,2.806201457977295,1335480064.0,564.1350708007812,93860.0859375,230.03810119628906,,4559
,,,,,,,0.0005,4560
76,1333104000.0,2.802283525466919,1333039104.0,564.314697265625,64572.5546875,239.51173400878906,,4619
,,,,,,,0.0005,4620
77,1335618048.0,2.8068490028381348,1335515392.0,565.8303833007812,102109.0546875,228.6103057861328,,4679
,,,,,,,0.0005,4680
78,1333086336.0,2.8022677898406982,1333022208.0,567.2212524414062,63517.99609375,238.9288787841797,,4739
,,,,,,,0.0005,4740
79,1335388928.0,2.8072123527526855,1335308032.0,567.307861328125,80108.359375,228.02279663085938,,4799
,,,,,,,0.0005,4800
80,1333131520.0,2.8024392127990723,1333071744.0,567.7342529296875,59314.66015625,238.34048461914062,,4859
,,,,,,,0.0005,4860
81,1335307136.0,2.807281970977783,1335226496.0,568.6554565429688,79868.296875,227.99319458007812,,4919
,,,,,,,0.0005,4920
82,1333042304.0,2.8023431301116943,1332985856.0,569.62939453125,55881.08203125,238.18275451660156,,4979
,,,,,,,0.0005,4980
83,1335195008.0,2.807055711746216,1335083648.0,572.6885986328125,110679.9765625,228.31369018554688,,5039
,,,,,,,0.0005,5040
84,1332559104.0,2.804060220718384,1332554496.0,575.4348754882812,4016.110107421875,239.3666229248047,,5099
,,,,,,,0.0005,5100
85,1335326208.0,2.8067643642425537,1335202816.0,575.64990234375,122829.234375,230.0247344970703,,5159
,,,,,,,0.0005,5160
86,1332957440.0,2.8020293712615967,1332884224.0,576.1747436523438,72628.84375,238.38771057128906,,5219
,,,,,,,0.0005,5220
87,1334937472.0,2.8072056770324707,1334833024.0,577.1644897460938,103911.2109375,226.6853790283203,,5279
,,,,,,,0.0005,5280
88,1332725888.0,2.803837776184082,1332720384.0,578.9576416015625,4933.375,237.79429626464844,,5339
,,,,,,,0.0005,5340
89,1334927232.0,2.806776762008667,1334848256.0,579.3765258789062,78743.3203125,228.07972717285156,,5399
,,,,,,,0.0005,5400
90,1332690816.0,2.8046998977661133,1332660608.0,582.8225708007812,29846.31640625,238.3538360595703,,5459
,,,,,,,0.0005,5460
91,1334529280.0,2.803051710128784,1334445184.0,584.2433471679688,83475.671875,228.83901977539062,,5519
,,,,,,,0.0005,5520
92,1332762752.0,2.804966688156128,1332735488.0,584.4573364257812,26455.869140625,238.1393280029297,,5579
,,,,,,,0.0005,5580
93,1334831744.0,2.8008177280426025,1334743168.0,585.0668334960938,87879.1171875,227.9950408935547,,5639
,,,,,,,0.0005,5640
94,1332576256.0,2.803603172302246,1332572160.0,586.5228881835938,3410.754638671875,237.8580780029297,,5699
,,,,,,,0.0005,5700
95,1334920448.0,2.803661346435547,1334914176.0,585.3052368164062,5691.0859375,238.26612854003906,,5759
,,,,,,,0.0005,5760
96,1333686144.0,2.8062469959259033,1333655296.0,584.7651977539062,30362.724609375,225.05079650878906,,5819
,,,,,,,0.0005,5820
97,1333167488.0,2.8045530319213867,1333141376.0,586.0633544921875,25408.423828125,233.79660034179688,,5879
,,,,,,,0.0005,5880
98,1334500224.0,2.8058526515960693,1334341248.0,588.7134399414062,158211.515625,222.39537048339844,,5939
,,,,,,,0.0005,5940
99,1333520640.0,2.8040084838867188,1333511168.0,589.788818359375,9297.7607421875,225.4290008544922,,5999
,,,,,,,0.0005,6000
100,1333700992.0,2.8064498901367188,1333655424.0,589.9895629882812,45307.3125,223.58563232421875,,6059
,,,,,,,0.0005,6060
101,1333234560.0,2.8016438484191895,1333171200.0,589.9332275390625,62811.03125,236.3218994140625,,6119
,,,,,,,0.0005,6120
102,1334781056.0,2.803886651992798,1334776832.0,589.4841918945312,3906.34765625,230.3238983154297,,6179
,,,,,,,0.0005,6180
103,1333490304.0,2.8023016452789307,1333465472.0,588.9476318359375,24714.640625,231.6993408203125,,6239
,,,,,,,0.0005,6240
104,1334222848.0,2.8059070110321045,1334183424.0,592.1394653320312,38807.1015625,222.40731811523438,,6299
,,,,,,,0.0005,6300
105,1333452288.0,2.8034260272979736,1333395328.0,592.6018676757812,56978.2578125,234.1078338623047,,6359
,,,,,,,0.0005,6360
106,1335150976.0,2.8039040565490723,1335146624.0,590.68994140625,3506.533935546875,228.34645080566406,,6419
,,,,,,,0.0005,6420
107,1333925760.0,2.805267572402954,1333907712.0,589.7985229492188,17294.681640625,231.0211944580078,,6479
,,,,,,,0.0005,6480
108,1334921728.0,2.801647424697876,1334870272.0,591.5184326171875,51373.828125,222.835693359375,,6539
,,,,,,,0.0005,6540
109,1333776128.0,2.8050484657287598,1333711744.0,591.6576538085938,64153.28515625,234.33839416503906,,6599
,,,,,,,0.0005,6600
110,1335923968.0,2.804917335510254,1335912832.0,590.3733520507812,10503.599609375,233.5951690673828,,6659
,,,,,,,0.0005,6660
111,1334260480.0,2.8030741214752197,1334231296.0,590.2305297851562,28257.51953125,224.6731414794922,,6719
,,,,,,,0.0005,6720
112,1334303488.0,2.804079055786133,1334229120.0,589.8799438476562,73648.0234375,224.80352783203125,,6779
,,,,,,,0.0005,6780
113,1334393344.0,2.803018808364868,1334276352.0,586.807373046875,116501.234375,218.76939392089844,,6839
,,,,,,,0.0005,6840
114,1334046464.0,2.8034873008728027,1334033920.0,586.7176513671875,11843.251953125,235.10333251953125,,6899
,,,,,,,0.0005,6900
115,1336192256.0,2.803385019302368,1336178048.0,586.3685302734375,13716.01171875,237.3238525390625,,6959
,,,,,,,0.0005,6960
116,1335048832.0,2.804065465927124,1335039104.0,586.089111328125,9203.9384765625,229.9960174560547,,7019
,,,,,,,0.0005,7020
117,1334813312.0,2.8017539978027344,1334770944.0,586.9977416992188,41397.97265625,222.34512329101562,,7079
,,,,,,,0.00025,7080
118,1333295744.0,2.804473400115967,1333288320.0,588.43212890625,6839.72509765625,221.0384521484375,,7139
,,,,,,,0.00025,7140
119,1333299328.0,2.8041090965270996,1333285504.0,589.5006103515625,13244.4482421875,222.4435272216797,,7199
,,,,,,,0.00025,7200
120,1333431296.0,2.804171323776245,1333403520.0,590.93505859375,26937.560546875,221.48590087890625,,7259
,,,,,,,0.00025,7260
121,1333261952.0,2.8046257495880127,1333248640.0,592.4100341796875,12839.5986328125,220.8809356689453,,7319
,,,,,,,0.00025,7320
122,1333155456.0,2.8044042587280273,1333141120.0,593.5700073242188,13481.7783203125,226.19187927246094,,7379
,,,,,,,0.00025,7380
123,1333429248.0,2.803898334503174,1333412992.0,594.475830078125,15773.154296875,224.60716247558594,,7439
,,,,,,,0.00025,7440
124,1332933632.0,2.804802179336548,1332920448.0,595.3985595703125,12550.4296875,221.61370849609375,,7499
,,,,,,,0.00025,7500
125,1332888064.0,2.802332639694214,1332852352.0,595.792724609375,35253.00390625,225.2132568359375,,7559
,,,,,,,0.00025,7560
126,1333138944.0,2.8037171363830566,1333118336.0,596.1799926757812,20283.80078125,224.0155487060547,,7619
,,,,,,,0.00025,7620
127,1332774912.0,2.801701545715332,1332733568.0,596.5582275390625,40942.15625,220.1748504638672,,7679
,,,,,,,0.00025,7680
128,1332718976.0,2.803966522216797,1332714880.0,597.028564453125,3282.499267578125,230.40567016601562,,7739
,,,,,,,0.00025,7740
129,1333730048.0,2.803802967071533,1333706240.0,597.0108032226562,23513.841796875,228.0116424560547,,7799
,,,,,,,0.00025,7800
130,1332755968.0,2.803144931793213,1332747776.0,597.618896484375,7851.2607421875,222.9162139892578,,7859
,,,,,,,0.00025,7860
131,1332734720.0,2.8032279014587402,1332724224.0,598.5918579101562,9782.5322265625,222.36300659179688,,7919
,,,,,,,0.00025,7920
132,1332705280.0,2.805903673171997,1332670848.0,598.8029174804688,33808.5625,220.78793334960938,,7979
,,,,,,,0.00025,7980
