epoch,loss,loss/data,loss/ic,loss/res,loss/smma,lr,step
397,7.282185833901167e-05,6.954257059987867e-06,1.213202978078698e-07,6.57463024253957e-05,0.00028640605160035193,,18307
,,,,,,0.000125,18308
398,7.035805174382403e-05,9.972710358852055e-06,1.6775190943008056e-06,5.870780296390876e-05,0.00028208509320393205,,18353
,,,,,,0.000125,18354
399,6.51256341370754e-05,9.565476830175612e-06,3.083741148657282e-06,5.2476410928647965e-05,0.0002777458867058158,,18399
,,,,,,0.000125,18400
400,4.176047150394879e-05,6.66043843011721e-06,1.7501855609225458e-07,3.492501127766445e-05,0.0002730261767283082,,18445
,,,,,,0.000125,18446
401,0.00014419028593692929,2.5337863917229697e-05,9.170194630314654e-07,0.00011793539306381717,0.0002704494690988213,,18491
,,,,,,0.000125,18492
402,4.098949284525588e-05,5.120069090480683e-06,3.4719732866506092e-06,3.2397449103882536e-05,0.0002658602606970817,,18537
,,,,,,0.000125,18538
403,5.3563042456516996e-05,9.631678949517664e-06,6.742637197021395e-06,3.7188725400483236e-05,0.00026161433197557926,,18583
,,,,,,0.000125,18584
404,0.00011436594650149345,1.7185202523251064e-05,3.207904910595971e-07,9.685995610198006e-05,0.00025866934447549284,,18629
,,,,,,0.000125,18630
405,5.028892701375298e-05,2.4753976504143793e-06,1.9522427407991927e-07,4.761830496136099e-05,0.0002545017341617495,,18675
,,,,,,0.000125,18676
406,0.00019387042266316712,6.134321210993221e-06,1.6631564392355358e-07,0.00018756977806333452,0.00025328912306576967,,18721
,,,,,,0.000125,18722
407,9.486571798333898e-05,3.072220579269924e-06,1.2309403985000245e-07,9.167044481728226e-05,0.000250120647251606,,18767
,,,,,,0.000125,18768
408,7.082183583406731e-05,3.0248775146901608e-06,1.2600321497302502e-06,6.653691525571048e-05,0.00024653467698954046,,18813
,,,,,,0.000125,18814
409,8.2251506682951e-05,3.5014602417504648e-06,5.540523943636799e-06,7.320951408473775e-05,0.00024324901460204273,,18859
,,,,,,0.000125,18860
410,4.0895069105317816e-05,2.6966072255163454e-06,1.73627029198542e-06,3.646218101494014e-05,0.00023920193780213594,,18905
,,,,,,0.000125,18906
411,6.984978244872764e-05,4.1812031668087e-06,1.7123687712228275e-06,6.395620584953576e-05,0.0002358148922212422,,18951
,,,,,,0.000125,18952
412,8.10313576948829e-05,7.823541636753362e-06,3.562092842912534e-07,7.285161700565368e-05,0.00023271921963896602,,18997
,,,,,,0.000125,18998
413,3.389800986042246e-05,3.152425506414147e-06,2.6335015945733176e-07,3.0482236979878508e-05,0.00022874279238749295,,19043
,,,,,,0.000125,19044
414,4.871802593697794e-05,3.88776743420749e-06,8.806453593024344e-07,4.394961797515862e-05,0.00022514229931402951,,19089
,,,,,,0.000125,19090
415,0.0001525112020317465,3.766080226341728e-06,2.1540532202379836e-07,0.0001485297252656892,0.00022368968348018825,,19135
,,,,,,0.000125,19136
416,4.844355134991929e-05,2.5871183879644377e-06,1.0193212318654332e-07,4.575450293486938e-05,0.0002201847528340295,,19181
,,,,,,0.000125,19182
417,3.7026995414635167e-05,3.135479346383363e-06,1.3317404068402539e-07,3.375833694008179e-05,0.0002165215992135927,,19227
,,,,,,0.000125,19228
418,8.679911843501031e-05,1.5209255252557341e-05,1.4656123425993428e-07,7.144331175368279e-05,0.0002139271527994424,,19273
,,,,,,0.000125,19274
419,4.5075317757437006e-05,5.074410637462279e-06,3.580720431273221e-07,3.964283678214997e-05,0.00021055011893622577,,19319
,,,,,,0.000125,19320
420,7.17401344445534e-05,3.7277420688042184e-06,4.518938681030704e-07,6.756047514500096e-05,0.00020777391910087317,,19365
,,,,,,0.000125,19366
421,6.311381730483845e-05,3.3636974876571912e-06,1.7286100728597376e-07,5.957725807093084e-05,0.00020488070731516927,,19411
,,,,,,0.000125,19412
422,0.0002678852470126003,2.1102098344272235e-06,4.212490978261485e-07,0.0002653537376318127,0.00020614080131053925,,19457
,,,,,,0.000125,19458
423,8.136227552313358e-05,2.771060962913907e-06,6.045729151082924e-06,7.254550291690975e-05,0.0002036452351603657,,19503
,,,,,,0.000125,19504
424,4.5436903747031465e-05,2.7448534183349693e-06,9.787540733441347e-08,4.259417255525477e-05,0.0002004810667131096,,19549
,,,,,,0.000125,19550
425,0.00015685030666645616,3.289675987616647e-06,3.8630878407275304e-07,0.00015317436191253364,0.00019960844656452537,,19595
,,,,,,0.000125,19596
426,4.7588491725036874e-05,2.758243908829172e-06,9.082899623535923e-07,4.392195478430949e-05,0.00019656805670820177,,19641
,,,,,,0.000125,19642
427,0.00016293114458676428,5.472233169712126e-06,6.49816513487167e-07,0.00015680909564252943,0.00019589530711527914,,19687
,,,,,,0.000125,19688
428,0.00010420709440950304,4.7222024477378e-06,1.0338919054220241e-07,9.938149014487863e-05,0.0001940615475177765,,19733
,,,,,,0.000125,19734
429,2.4176462829927914e-05,2.7775565740739694e-06,8.843144172487882e-08,2.131047222064808e-05,0.00019066384993493557,,19779
,,,,,,0.000125,19780
430,6.021864464855753e-05,1.1214768164791167e-05,5.01954673381988e-07,4.850192635785788e-05,0.00018805493891704828,,19825
,,,,,,0.000125,19826
431,0.00021304191614035517,1.6104393580462784e-05,2.1647238099831156e-05,0.0001752903190208599,0.00018855468078982085,,19871
,,,,,,0.000125,19872
432,0.0001492229348514229,4.474113211472286e-06,2.9759037261101184e-06,0.0001417729363311082,0.00018776804790832102,,19917
,,,,,,0.000125,19918
433,9.141743794316426e-05,2.9987268135300837e-06,2.6274115043634083e-06,8.579129644203931e-05,0.000185841039638035,,19963
,,,,,,0.000125,19964
434,3.500343154883012e-05,2.9248833470774116e-06,1.5514191886722983e-07,3.192340591340326e-05,0.00018282428209204227,,20009
,,,,,,0.000125,20010
435,9.454035898670554e-05,1.260041244677268e-05,1.1935041754895792e-07,8.182058809325099e-05,0.00018105861090589315,,20055
,,,,,,0.000125,20056
436,7.2787246608641e-05,1.1342310244799592e-05,2.522201612009667e-07,6.119270983617753e-05,0.00017889318405650556,,20101
,,,,,,0.000125,20102
437,5.708428216166794e-05,5.632047759718262e-06,9.63175352808321e-07,5.048906314186752e-05,0.00017645700427237898,,20147
,,,,,,0.000125,20148
438,6.126408698037267e-05,3.159146217512898e-06,6.249946977732179e-07,5.747993418481201e-05,0.00017415314505342394,,20193
,,,,,,0.000125,20194
439,6.897658022353426e-05,8.351094038516749e-06,3.0568037345801713e-07,6.031980228726752e-05,0.0001720496074995026,,20239
,,,,,,0.000125,20240
440,6.125294021330774e-05,6.45887394057354e-06,4.583557711157482e-07,5.4335712775355205e-05,0.00016983367095235735,,20285
,,,,,,0.000125,20286
441,7.98512264736928e-05,1.1196760169696063e-05,9.200713861901022e-07,6.773440691176802e-05,0.00016803402104415,,20331
,,,,,,0.000125,20332
442,0.00017307157395407557,1.1768181138904765e-05,3.2233492675004527e-07,0.00016098101332318038,0.0001681347785051912,,20377
,,,,,,0.000125,20378
443,0.00017776602180674672,6.120211764937267e-06,1.4146113471724675e-06,0.00017023114196490496,0.0001683274022070691,,20423
,,,,,,0.000125,20424
444,3.582858698791824e-05,2.3448365027434193e-06,1.624091368057634e-07,3.332134656375274e-05,0.00016567742568440735,,20469
,,,,,,0.000125,20470
445,8.099286060314626e-05,8.209302905015647e-06,3.002039079547103e-07,7.248334441101179e-05,0.00016398372827097774,,20515
,,,,,,0.000125,20516
446,4.840628753299825e-05,2.03294143830135e-06,1.300014389471471e-07,4.6243349061114714e-05,0.00016167218564078212,,20561
,,,,,,0.000125,20562
447,3.163437941111624e-05,2.622042984512518e-06,9.467970585319563e-08,2.8917660529259592e-05,0.0001590714236954227,,20607
,,,,,,0.000125,20608
448,5.3691499488195404e-05,2.3556776795885526e-06,2.6010761189354525e-07,5.107570541440509e-05,0.00015696382615715265,,20653
,,,,,,0.000125,20654
449,3.775766890612431e-05,2.7233711534790928e-06,1.5822394061615341e-07,3.4876073186751455e-05,0.00015457971312571317,,20699
,,,,,,0.000125,20700
450,5.486107329488732e-05,3.1356751151179196e-06,6.17578848505218e-07,5.11078214913141e-05,0.0001525853294879198,,20745
,,,,,,0.000125,20746
451,7.97472384874709e-05,8.177931704267394e-06,2.808703129630885e-06,6.876061524963006e-05,0.0001511285809101537,,20791
,,,,,,0.000125,20792
452,6.0830465372418985e-05,5.871480880159652e-06,2.1750754513050197e-06,5.278390381135978e-05,0.00014932261547073722,,20837
,,,,,,0.000125,20838
453,2.2605421690968797e-05,4.118542165088002e-06,2.710215483148204e-07,1.8215852833236568e-05,0.00014678826846648008,,20883
,,,,,,0.000125,20884
454,7.994717452675104e-05,7.706893484282773e-06,5.513527980838262e-07,7.168891897890717e-05,0.00014545144222211093,,20929
,,,,,,0.000125,20930
455,0.00017611097428016365,1.780172169674188e-05,2.703822588046023e-07,0.0001580388197908178,0.00014606463082600385,,20975
,,,,,,0.000125,20976
456,9.587690146872774e-05,7.081039257172961e-06,1.3229087869603973e-07,8.866356074577197e-05,0.0001450608833692968,,21021
,,,,,,0.000125,21022
457,6.415588723029941e-05,5.2774012146983296e-06,9.819284514378523e-07,5.7896562793757766e-05,0.00014344278315547854,,21067
,,,,,,0.000125,21068
458,9.005764877656475e-05,5.594304184342036e-06,2.806115730891179e-07,8.418274228461087e-05,0.0001423750800313428,,21113
,,,,,,0.000125,21114
459,7.37722366466187e-05,8.478837116854265e-06,8.533904178875673e-07,6.444000609917566e-05,0.00014100302360020578,,21159
,,,,,,0.000125,21160
460,0.00014641808229498565,8.904760761652142e-06,1.5812585843377747e-05,0.00012170076661277562,0.00014111131895333529,,21205
,,,,,,0.000125,21206
461,0.00013660006516147405,3.283030764578143e-06,5.090495687909424e-05,8.241210161941126e-05,0.0001410210970789194,,21251
,,,,,,0.000125,21252
462,0.00018644510419107974,3.4803042581188492e-06,5.111802693136269e-06,0.00017785299860406667,0.00014192957314662635,,21297
,,,,,,0.000125,21298
463,3.2113206543726847e-05,2.448402938171057e-06,7.068709351187863e-07,2.8957931135664694e-05,0.00013973325258120894,,21343
,,,,,,0.000125,21344
464,4.45960286015179e-05,2.7823675736726727e-06,2.813475816765276e-07,4.153231930104084e-05,0.0001378305023536086,,21389
,,,,,,0.000125,21390
465,2.7301752197672613e-05,3.697793545143213e-06,9.879415330260599e-08,2.3505175704485737e-05,0.00013561993546318263,,21435
,,,,,,0.000125,21436
466,3.431985533097759e-05,9.182817848341074e-06,6.752446211066854e-07,2.4461784050799906e-05,0.00013359393051359802,,21481
,,,,,,0.000125,21482
467,5.9397520089987665e-05,1.5839425032027066e-05,3.953527709654736e-07,4.316273771109991e-05,0.00013210999895818532,,21527
,,,,,,0.000125,21528
468,8.893536141840741e-05,6.726592346240068e-06,3.6922724575561006e-06,7.851649570511654e-05,0.00013124650286044925,,21573
,,,,,,0.000125,21574
469,0.00022193325276020914,1.1485778486530762e-05,2.672564733074978e-06,0.00020777495228685439,0.00013306023902259767,,21619
,,,,,,0.000125,21620
470,6.140766345197335e-05,4.270457793609239e-06,5.82483380640042e-07,5.6554712500656024e-05,0.00013162719551473856,,21665
,,,,,,0.000125,21666
471,3.7209305446594954e-05,1.7297193153353874e-06,4.103316655346134e-07,3.5069260775344446e-05,0.00012973883713129908,,21711
,,,,,,0.000125,21712
472,5.150408105691895e-05,1.8712114524532808e-06,1.1174603997687882e-07,4.9521120672579855e-05,0.00012817414244636893,,21757
,,,,,,0.000125,21758
473,0.0001439388288417831,2.9114871722413227e-06,1.691035151907272e-07,0.00014085824659559876,0.00012848943879362196,,21803
,,,,,,0.000125,21804
474,0.000153928340296261,1.936234184540808e-06,2.3742322241560032e-07,0.00015175472071859986,0.00012899821740575135,,21849
,,,,,,0.000125,21850
475,8.14858140074648e-05,3.1644669888919452e-06,1.1101160168891511e-07,7.821030885679647e-05,0.00012804796278942376,,21895
,,,,,,0.000125,21896
476,4.5729888370260596e-05,2.421148337816703e-06,2.3266117921139085e-07,4.307607377995737e-05,0.00012640160275623202,,21941
,,,,,,0.000125,21942
477,6.166165258036926e-05,2.3014094949758146e-06,5.630954547086731e-07,5.879715899936855e-05,0.0001251068024430424,,21987
,,,,,,0.000125,21988
478,3.096256114076823e-05,2.162703367503127e-06,1.2076864663868037e-07,2.8679089155048132e-05,0.00012322391557972878,,22033
,,,,,,0.000125,22034
479,2.9872348022763617e-05,1.7276487369599636e-06,1.1772306862667392e-07,2.8026977815898135e-05,0.00012135689030401409,,22079
,,,,,,0.000125,22080
480,6.805090379202738e-05,3.869081410812214e-06,1.382021679319223e-07,6.404361192835495e-05,0.00012029076606268063,,22125
,,,,,,0.000125,22126
481,3.748858580365777e-05,4.0512531995773315e-06,4.946367084812664e-07,3.294269845355302e-05,0.00011863472172990441,,22171
,,,,,,0.000125,22172
482,4.0182305383495986e-05,2.7616504212346626e-06,1.8925349820619886e-07,3.723139889189042e-05,0.00011706567602232099,,22217
,,,,,,0.000125,22218
483,4.8101785068865865e-05,2.834083716152236e-06,1.1628007712261024e-07,4.5151409722166136e-05,0.00011568639456527308,,22263
,,,,,,0.000125,22264
484,8.388233254663646e-05,1.363154842692893e-05,1.5942666209411982e-07,7.009135879343376e-05,0.00011505031579872593,,22309
,,,,,,0.000125,22310
485,0.00010401415784144774,1.1870582056872081e-05,1.23804659324378e-06,9.090553794521838e-05,0.00011482959234854206,,22355
,,,,,,0.000125,22356
486,0.00024269959249068052,8.092993084574118e-06,1.2857049114245456e-06,0.0002333208976779133,0.00011738698958652094,,22401
,,,,,,0.000125,22402
487,5.061347837909125e-05,1.972678546735551e-06,6.46852367935935e-06,4.2172290704911575e-05,0.00011605152394622564,,22447
,,,,,,0.000125,22448
488,9.887421038001776e-05,4.167093266005395e-06,6.835714430053486e-07,9.402352588949725e-05,0.00011570797505555674,,22493
,,,,,,0.000125,22494
489,7.201880362117663e-05,3.953433406422846e-06,9.320882554675336e-08,6.797218520659953e-05,0.00011483419075375423,,22539
,,,,,,0.000125,22540
490,0.00011050128523493186,5.4151005315361544e-06,2.089852273456927e-07,0.0001048771882778965,0.0001147475340985693,,22585
,,,,,,0.000125,22586
491,0.00016320537542924285,2.330857341803494e-06,7.351962381108024e-07,0.00016013930144254118,0.00011571669165277854,,22631
,,,,,,0.000125,22632
492,4.410924520925619e-05,2.4990595193230547e-06,3.411282136767113e-07,4.1269064240623266e-05,0.00011428454308770597,,22677
,,,,,,0.000125,22678
493,5.8032113884110004e-05,2.520464249755605e-06,2.9402119139376737e-07,5.521762795979157e-05,0.00011315949086565524,,22723
,,,,,,0.000125,22724
494,4.252772851032205e-05,3.0592395887651946e-06,1.252517876082493e-07,3.934323831344955e-05,0.00011174685641890392,,22769
,,,,,,0.000125,22770
495,3.597059185267426e-05,2.7837154448207002e-06,1.0970816788358206e-07,3.307716178824194e-05,0.00011023133265553042,,22815
,,,,,,0.000125,22816
496,2.4282135200337507e-05,2.086015911118011e-06,2.3190622755464574e-07,2.1964209736324847e-05,0.00010851235128939152,,22861
,,,,,,0.000125,22862
497,7.652234489796683e-05,1.829826373977994e-06,1.6242731248894415e-07,7.453010039171204e-05,0.00010787254723254591,,22907
,,,,,,0.000125,22908
498,4.679457924794406e-05,2.25717963076022e-06,1.0232720626390801e-07,4.443507350515574e-05,0.00010665098670870066,,22953
,,,,,,0.000125,22954
499,4.7264245949918404e-05,3.988289336120943e-06,2.1382037118655717e-07,4.3062133045168594e-05,0.00010546325211180374,,22999
,,,,,,0.000125,23000
500,9.685138502391055e-05,1.9573899407987483e-06,3.6400804219738347e-06,9.12539180717431e-05,0.00010529101564316079,,23045
,,,,,,0.000125,23046
501,6.491796375485137e-05,1.7820631228460115e-06,6.801984682169859e-07,6.245570693863556e-05,0.00010448355897096917,,23091
,,,,,,0.000125,23092
502,8.907278970582411e-05,2.0581085209414596e-06,2.938488023573882e-06,8.407617860939354e-05,0.00010417534213047475,,23137
,,,,,,0.000125,23138
503,0.0003764769062399864,4.861834440816892e-06,3.2455718610435724e-05,0.0003391593636479229,0.0001096213745768182,,23183
,,,,,,0.000125,23184
504,0.00011800587526522577,2.114855760737555e-06,2.4216198653448373e-05,9.167480311589316e-05,0.00010978906357195228,,23229
,,,,,,0.000125,23230
505,0.00014855567133054137,3.915851266356185e-06,3.942401690437691e-06,0.00014069741882849485,0.00011056439689127728,,23275
,,,,,,0.000125,23276
506,4.916603211313486e-05,2.496593651812873e-06,7.28743941635912e-07,4.594070196617395e-05,0.00010933642624877393,,23321
,,,,,,0.000125,23322
507,6.97955401847139e-05,3.0721648727194406e-06,5.233577553553914e-07,6.620003114221618e-05,0.00010854560969164595,,23367
,,,,,,0.000125,23368
508,5.814525866298936e-05,4.680139227275504e-06,9.346444471702853e-07,5.253048220765777e-05,0.00010753760579973459,,23413
,,,,,,0.000125,23414
509,2.5112107323366217e-05,1.8364946754445555e-06,2.619044323637354e-07,2.3013710233499296e-05,0.00010588909208308905,,23459
,,,,,,6.25e-05,23460
510,3.270934030297212e-05,5.260609214019496e-06,1.5004023623532703e-07,2.7298694476485252e-05,0.00010442549682920799,,23505
,,,,,,6.25e-05,23506
511,1.2334004168224055e-05,2.973702294184477e-06,6.531112006769035e-08,9.294989467889536e-06,0.00010258366819471121,,23551
,,,,,,6.25e-05,23552
512,4.563346010399982e-05,5.254537882137811e-06,1.968862761714263e-07,4.018202889710665e-05,0.00010144466068595648,,23597
,,,,,,6.25e-05,23598
513,1.6824098565848544e-05,3.7942922972433735e-06,6.439289990112229e-08,1.2965418136445805e-05,9.975225111702457e-05,,23643
,,,,,,6.25e-05,23644
514,1.9392055037315004e-05,4.464741323317867e-06,9.747658680225868e-08,1.4829841347818729e-05,9.814505028771237e-05,,23689
,,,,,,6.25e-05,23690
515,1.1575434655242134e-05,2.6189575237367535e-06,7.20411321708525e-08,8.884436283551622e-06,9.641365613788366e-05,,23735
,,,,,,6.25e-05,23736
516,3.0442570277955383e-05,4.287658157409169e-06,8.569009679604278e-08,2.6069223167723976e-05,9.509423398412764e-05,,23781
,,,,,,6.25e-05,23782
517,1.4723761523782741e-05,2.4826754270179663e-06,5.902078470398919e-08,1.2182067621324677e-05,9.348682215204462e-05,,23827
,,,,,,6.25e-05,23828
518,1.2709871953120455e-05,2.564775741120684e-06,5.673944158957056e-08,1.0088352610182483e-05,9.187128307530656e-05,,23873
,,,,,,6.25e-05,23874
519,1.3282245163281914e-05,2.4105777356453473e-06,7.664743861823808e-08,1.0795017260534223e-05,9.02995016076602e-05,,23919
,,,,,,6.25e-05,23920
520,1.7274574929615483e-05,4.211874056636589e-06,1.3001812249058275e-07,1.2932678146171384e-05,8.883900591172278e-05,,23965
,,,,,,6.25e-05,23966
521,1.6913112631300464e-05,2.6394716314825928e-06,8.087785374755185e-08,1.4192768503562547e-05,8.74004908837378e-05,,24011
,,,,,,6.25e-05,24012
522,1.6762785890023224e-05,4.472180989978369e-06,8.072395019098622e-08,1.2209882697788998e-05,8.598773274570704e-05,,24057
,,,,,,6.25e-05,24058
523,2.41672223637579e-05,2.34193589676579e-06,7.052453554479143e-08,2.175476220145356e-05,8.475132199237123e-05,,24103
,,,,,,6.25e-05,24104
524,5.710590266971849e-05,3.5859295621776255e-06,1.81578727165288e-07,5.333838635124266e-05,8.419841469731182e-05,,24149
,,,,,,6.25e-05,24150
525,2.330384450033307e-05,1.7761202570909518e-06,7.779952682085423e-08,2.144992322428152e-05,8.298052125610411e-05,,24195
,,,,,,6.25e-05,24196
526,1.2711308045254555e-05,2.1799917249154532e-06,4.980369538998275e-08,1.0481512617843691e-05,8.157514093909413e-05,,24241
,,,,,,6.25e-05,24242
527,1.4702003682032228e-05,2.0621837393264286e-06,8.008478857846058e-08,1.2559733477246482e-05,8.023767441045493e-05,,24287
,,,,,,6.25e-05,24288
528,1.582437107572332e-05,3.2175994419958442e-06,8.536466822306465e-08,1.2521405551524367e-05,7.894940790720284e-05,,24333
,,,,,,6.25e-05,24334
529,1.763792897691019e-05,3.1877998480922543e-06,6.286568776658896e-08,1.4387260307557881e-05,7.772318349452689e-05,,24379
,,,,,,6.25e-05,24380
530,1.2683263776125386e-05,4.171157797827618e-06,1.0061828703555875e-07,8.411489943682682e-06,7.642238051630557e-05,,24425
,,,,,,6.25e-05,24426
531,1.2597028216987383e-05,3.1713298085378483e-06,6.244789574338938e-08,9.363248864246998e-06,7.514587923651561e-05,,24471
,,,,,,6.25e-05,24472
532,2.1677124095731415e-05,6.274802672123769e-06,1.435211913758394e-07,1.5258798157447018e-05,7.407650264212862e-05,,24517
,,,,,,6.25e-05,24518
533,2.3099764803191647e-05,4.581112534651766e-06,6.460574297761923e-08,1.8454047676641494e-05,7.305696635739878e-05,,24563
,,,,,,6.25e-05,24564
534,1.3323108760232572e-05,1.5894730722720851e-06,8.589891820065532e-08,1.1647736755548976e-05,7.186229049693793e-05,,24609
,,,,,,6.25e-05,24610
535,1.0407512490928639e-05,1.2074481219315203e-06,8.209913460177631e-08,9.117962690652348e-06,7.063319208100438e-05,,24655
,,,,,,6.25e-05,24656
536,1.3574610420619138e-05,1.8266525785293197e-06,6.499350746480559e-08,1.1682965123327449e-05,6.949202361283824e-05,,24701
,,,,,,6.25e-05,24702
537,1.076270200428553e-05,1.6396089677073178e-06,7.104500809873571e-08,9.052047062141355e-06,6.831743667135015e-05,,24747
,,,,,,6.25e-05,24748
538,1.9942119251936674e-05,3.536433041517739e-06,6.429070964486527e-08,1.634139334782958e-05,6.734993075951934e-05,,24793
,,,,,,6.25e-05,24794
539,5.9289868659107015e-05,1.6584456261625746e-06,4.297936229136212e-08,5.758843326475471e-05,6.718872464261949e-05,,24839
,,,,,,6.25e-05,24840
540,1.5127579899854027e-05,1.1043947552025202e-06,5.6315290208885926e-08,1.3966870028525591e-05,6.614750600419939e-05,,24885
,,,,,,6.25e-05,24886
541,9.61532805376919e-06,1.250925379281398e-06,7.128053880478546e-08,8.293122846225742e-06,6.501685857074335e-05,,24931
,,,,,,6.25e-05,24932
542,1.765363776939921e-05,1.2934981441503624e-06,5.497584609770456e-08,1.6305162716889754e-05,6.40695943729952e-05,,24977
,,,,,,6.25e-05,24978
543,1.3016870980209205e-05,1.3295858707351726e-06,4.357827521062063e-08,1.1643703146546613e-05,6.304854468908161e-05,,25023
,,,,,,6.25e-05,25024
544,1.3684791156265419e-05,1.3267016356621752e-06,4.90792508855975e-08,1.2309009434829932e-05,6.206127000041306e-05,,25069
,,,,,,6.25e-05,25070
545,2.767498699540738e-05,1.4880941989758867e-06,5.597346230956646e-08,2.613092328829225e-05,6.137353921076283e-05,,25115
,,,,,,6.25e-05,25116
546,1.3793698599329218e-05,1.1115540701212012e-06,5.7289295085638514e-08,1.2624855116882827e-05,6.0421945818234235e-05,,25161
,,,,,,6.25e-05,25162
547,2.3970722395461053e-05,2.1604273570119403e-06,5.624851695529287e-08,2.1754047338617966e-05,5.9692920331144705e-05,,25207
,,,,,,6.25e-05,25208
548,9.879422577796504e-06,1.194649598801334e-06,6.738211766332824e-08,8.617390449217055e-06,5.869664892088622e-05,,25253
,,,,,,6.25e-05,25254
549,1.0690152521419805e-05,1.3486383068084251e-06,4.3950926453817374e-08,9.29756151890615e-06,5.773652083007619e-05,,25299
,,,,,,6.25e-05,25300
550,1.0124269465450197e-05,1.2681409771175822e-06,4.876400439002282e-08,8.80736388353398e-06,5.6784276239341125e-05,,25345
,,,,,,6.25e-05,25346
551,1.0829826351255178e-05,2.0180605133646168e-06,5.424669780040858e-08,8.757519026403315e-06,5.5865188187453896e-05,,25391
,,,,,,6.25e-05,25392
552,1.4179792742652353e-05,2.3424106530001154e-06,4.4447531877267465e-08,1.1792933946708217e-05,5.50314798601903e-05,,25437
,,,,,,6.25e-05,25438
553,2.0149263946223073e-05,2.904581378970761e-06,1.1653630593855269e-07,1.712814992060885e-05,5.4333835578290746e-05,,25483
,,,,,,6.25e-05,25484
554,1.3210771612648387e-05,1.748008003232826e-06,4.510789253231451e-08,1.141765733336797e-05,5.351137224351987e-05,,25529
,,,,,,6.25e-05,25530
555,1.2969831004738808e-05,3.024897068826249e-06,5.2087699486946804e-08,9.892844900605269e-06,5.270054316497408e-05,,25575
,,,,,,6.25e-05,25576
556,2.6360970878158696e-05,4.9135023800772615e-06,5.2695881436193304e-08,2.1394778741523623e-05,5.217374928179197e-05,,25621
,,,,,,6.25e-05,25622
557,2.6796113161253743e-05,2.594427542135236e-06,4.299334577240188e-08,2.4158694941434078e-05,5.166619666852057e-05,,25667
,,,,,,6.25e-05,25668
558,1.5043997336761095e-05,2.2542913029610645e-06,5.4911893698772474e-08,1.2734793926938437e-05,5.093375511933118e-05,,25713
,,,,,,6.25e-05,25714
559,1.4065360119275283e-05,1.7643333194428124e-06,4.781022866495732e-08,1.2253214663360268e-05,5.019638774683699e-05,,25759
,,,,,,6.25e-05,25760
560,3.8217305700527504e-05,1.1919476037292043e-06,6.060517421246914e-08,3.696475687320344e-05,4.995680501451716e-05,,25805
,,,,,,6.25e-05,25806
561,1.1368362720531877e-05,1.2333538279563072e-06,5.507821398964552e-08,1.0079929779749364e-05,4.918503691442311e-05,,25851
,,,,,,6.25e-05,25852
562,1.7433745597372763e-05,1.5665356158933719e-06,8.392607497853533e-08,1.578328010509722e-05,4.8550009523751214e-05,,25897
,,,,,,6.25e-05,25898
563,1.2840644558309577e-05,1.1437197144914535e-06,6.262801122147721e-08,1.1634295333351474e-05,4.783582335221581e-05,,25943
,,,,,,6.25e-05,25944
564,3.314587956992909e-05,1.444961640117981e-06,5.378984013759691e-08,3.1647134164813906e-05,4.754202382173389e-05,,25989
,,,,,,6.25e-05,25990
565,1.668916956987232e-05,1.2098778370273067e-06,5.763149246718058e-08,1.5421659554704092e-05,4.692496804636903e-05,,26035
,,,,,,6.25e-05,26036
566,9.279148798668757e-06,1.0825414165083203e-06,4.989178492564861e-08,8.14671420812374e-06,4.617205195245333e-05,,26081
,,,,,,6.25e-05,26082
567,1.2288830475881696e-05,1.63854053880641e-06,1.383463938964269e-07,1.0511943401070312e-05,4.549438745016232e-05,,26127
,,,,,,6.25e-05,26128
568,1.0566855962679256e-05,1.647660951675789e-06,4.6877328685468456e-08,8.872319085639901e-06,4.479583367356099e-05,,26173
,,,,,,6.25e-05,26174
569,2.111973662977107e-05,3.3639150842645904e-06,8.194369627290143e-08,1.7673877664492466e-05,4.4322314352029935e-05,,26219
,,,,,,6.25e-05,26220
570,1.5957732102833688e-05,9.488167620474997e-07,9.289529856459922e-08,1.4916021427779924e-05,4.375502248876728e-05,,26265
,,,,,,6.25e-05,26266
571,1.0221124284726102e-05,1.0414014468551613e-06,6.206371949701861e-08,9.117658919421956e-06,4.308434290578589e-05,,26311
,,,,,,6.25e-05,26312
572,1.1360801181581337e-05,9.97266965896415e-07,5.3801088029103994e-08,1.0309735444025137e-05,4.244987212587148e-05,,26357
,,,,,,6.25e-05,26358
573,1.113040343625471e-05,1.0736615649875603e-06,5.379071055244822e-08,1.0002951967180707e-05,4.182348493486643e-05,,26403
,,,,,,6.25e-05,26404
574,1.1899251148861367e-05,1.0102913847731543e-06,4.572684986214881e-08,1.0843235031643417e-05,4.1224997403332964e-05,,26449
,,,,,,6.25e-05,26450
575,9.248531569028273e-06,1.4415006717172218e-06,8.125082473497969e-08,7.725776413280983e-06,4.05854698328767e-05,,26495
,,,,,,6.25e-05,26496
576,9.040950317285024e-06,1.3741399698119494e-06,4.8412591269197947e-08,7.618396921316162e-06,3.9954578824108467e-05,,26541
,,,,,,6.25e-05,26542
577,9.481932465860154e-06,1.8764500282486551e-06,8.344340329813349e-08,7.5220382314000744e-06,3.934512642445043e-05,,26587
,,,,,,6.25e-05,26588
578,2.102062717312947e-05,2.9575783173640957e-06,7.497050091842539e-08,1.7988082618103363e-05,3.897863643942401e-05,,26633
,,,,,,6.25e-05,26634
