epoch,loss,loss/data,loss/data/I,loss/ic,loss/ic/I0,loss/ic/S0,loss/res,loss/res/I,loss/res/S,loss/smma,lr,params/beta,step
,,,,,,,,,,,0.000125,,25622
557,7.95567684690468e-05,3.974053106503561e-05,3.974053106503561e-05,2.5414496462872194e-07,1.636397968240999e-07,9.05051891209041e-08,3.956210275646299e-05,2.1665174188001401e-07,1.7896925896820903e-07,0.00010973160533467308,,0.5997356176376343,25667
,,,,,,,,,,,0.000125,,25668
558,8.157153206411749e-05,3.792397183133289e-05,3.792397183133289e-05,3.466898874648905e-07,1.618578693296513e-07,1.848320181352392e-07,4.33008826803416e-05,2.1632646962643776e-07,2.166823946936347e-07,0.0001091684025595896,,0.5994701981544495,25713
,,,,,,,,,,,0.000125,,25714
559,8.823898679111153e-05,2.6731640900834464e-05,2.6731640900834464e-05,4.5450565266946796e-07,1.6392580448609806e-07,2.905797487073869e-07,6.10528513789177e-05,3.3831130963335454e-07,2.722171643654292e-07,0.00010874981671804562,,0.599337100982666,25759
,,,,,,,,,,,0.000125,,25760
560,9.880462312139571e-05,4.8987523769028485e-05,4.8987523769028485e-05,1.3394145526035572e-06,1.617925278196708e-07,1.1776218116210657e-06,4.8477693781023845e-05,2.1205681832725531e-07,2.727200865138002e-07,0.00010855091386474669,,0.5989896059036255,25805
,,,,,,,,,,,0.000125,,25806
561,0.00011611768422881141,4.3452022509882227e-05,4.3452022509882227e-05,8.873891488292429e-07,1.6265438773643837e-07,7.247346047734027e-07,7.177827501436695e-05,3.2010783002078824e-07,3.9767485304764705e-07,0.00010870224650716409,,0.5986752510070801,25851
,,,,,,,,,,,0.000125,,25852
562,7.527144043706357e-05,3.5322169424034655e-05,3.5322169424034655e-05,1.1901314564966015e-06,1.613137214917515e-07,1.0288180192219443e-06,3.875913898809813e-05,1.719861586479965e-07,2.1560525453878654e-07,0.00010803362965816632,,0.5984674096107483,25897
,,,,,,,,,,,0.000125,,25898
563,5.39880566066131e-05,1.1395010915293824e-05,1.1395010915293824e-05,5.550933224185428e-07,1.625073764444096e-07,3.925859175524238e-07,4.203795833745971e-05,2.2075825256706594e-07,1.9962129726991407e-07,0.00010695272067096084,,0.5986658334732056,25943
,,,,,,,,,,,0.000125,,25944
564,4.258250555722043e-05,1.0601417670841329e-05,1.0601417670841329e-05,2.8900595339109714e-07,1.6094281818368472e-07,1.2806314941826713e-07,3.1692081392975524e-05,1.5768783612202242e-07,1.5923298235520633e-07,0.00010566531273070723,,0.5986276865005493,25989
,,,,,,,,,,,0.000125,,25990
565,5.1791706937365234e-05,3.7876711758144666e-06,3.7876711758144666e-06,1.0536746231082361e-06,1.6242880462868925e-07,8.912457474252733e-07,4.695037205237895e-05,1.9310802201744082e-07,2.763956388207589e-07,0.00010458784527145326,,0.5989117622375488,26035
,,,,,,,,,,,0.000125,,26036
566,1.1232163160457276e-05,1.198685595227289e-06,1.198685595227289e-06,1.2300132539166952e-06,1.6217911991134315e-07,1.0678338639991125e-06,8.803463060758077e-06,5.253141921457427e-08,3.550321281409197e-08,0.00010272072540828958,,0.5988421440124512,26081
,,,,,,,,,,,0.000125,,26082
567,1.8379458197159693e-05,1.6113129959194339e-06,1.6113129959194339e-06,2.2066770100082067e-07,1.617951568277931e-07,5.887252640945917e-08,1.654748666624073e-05,8.433496390125583e-08,8.113986638136339e-08,0.00010103390377480537,,0.5991629958152771,26127
,,,,,,,,,,,0.000125,,26128
568,1.3073308764433023e-05,2.046590680038207e-06,2.046590680038207e-06,2.498464084510488e-07,1.6100568700494478e-07,8.884074986781343e-08,1.0776868293760344e-05,6.265215546363834e-08,4.511654339012239e-08,9.927469363901764e-05,,0.5995160341262817,26173
,,,,,,,,,,,0.000125,,26174
569,1.7199505236931145e-05,2.1649598238582257e-06,2.1649598238582257e-06,2.0998722050080687e-07,1.6080100806448172e-07,4.9186223094466186e-08,1.4824559912085533e-05,7.829538617443177e-08,6.995018964062183e-08,9.763318666955456e-05,,0.5997844934463501,26219
,,,,,,,,,,,0.000125,,26220
570,2.140994547517039e-05,4.068953785463236e-06,4.068953785463236e-06,2.077784131415683e-07,1.5896480931587575e-07,4.881361803654727e-08,1.713320853014011e-05,8.834231124410508e-08,8.298978571019688e-08,9.610872075427324e-05,,0.600088357925415,26265
,,,,,,,,,,,0.000125,,26266
571,3.921957977581769e-05,9.487427632848267e-06,9.487427632848267e-06,3.9855189015725045e-07,1.6041890660289937e-07,2.3813295513264165e-07,2.9333603379200213e-05,1.6361327936920134e-07,1.2972270724276314e-07,9.49709428823553e-05,,0.6000872850418091,26311
,,,,,,,,,,,0.000125,,26312
572,4.443958823685534e-05,1.2804981452063657e-05,1.2804981452063657e-05,2.3067433119194902e-07,1.5733917280158494e-07,7.333516549579144e-08,3.1403935281559825e-05,1.5219808346955688e-07,1.6184134210561751e-07,9.396031236974522e-05,,0.6000746488571167,26357
,,,,,,,,,,,0.000125,,26358
573,5.439955202746205e-05,1.383826293022139e-05,1.383826293022139e-05,2.3245998193033302e-07,1.572389294324239e-07,7.52210382870544e-08,4.032882861793041e-05,2.0949393331193278e-07,1.9379437787847564e-07,9.316909563494846e-05,,0.5999659299850464,26403
,,,,,,,,,,,0.000125,,26404
574,2.7268946723779663e-05,1.1404902579670306e-05,1.1404902579670306e-05,2.3668781068408862e-07,1.5631592020781682e-07,8.037191889798123e-08,1.562735269544646e-05,9.108754284170573e-08,6.518602191363243e-08,9.18510922929272e-05,,0.5998587012290955,26449
,,,,,,,,,,,0.000125,,26450
575,7.053089211694896e-05,1.8458567865309305e-05,1.8458567865309305e-05,1.031265583151253e-06,1.5858131519053131e-07,8.726843816475593e-07,5.104105002828874e-05,2.631149982335046e-07,2.472955316079606e-07,9.14246920729056e-05,,0.5996772050857544,26495
,,,,,,,,,,,0.000125,,26496
576,0.0001017254326143302,3.3208845707122236e-05,3.3208845707122236e-05,4.343436046383431e-07,1.5523885110724223e-07,2.791046824768273e-07,6.808222678955644e-05,3.057188564525859e-07,3.7510343986468797e-07,9.163070353679359e-05,,0.5996884703636169,26541
,,,,,,,,,,,0.000125,,26542
577,9.763833077158779e-05,5.349504135665484e-05,5.349504135665484e-05,2.1410068029581453e-07,1.5420692989209783e-07,5.989377171999877e-08,4.392917617224157e-05,1.9076139778917423e-07,2.485303980392928e-07,9.175085870083421e-05,,0.5996893048286438,26587
,,,,,,,,,,,0.000125,,26588
578,4.6285353164421394e-05,2.3676517230342142e-05,2.3676517230342142e-05,4.911565270049323e-07,1.5442417122812913e-07,3.367323984093673e-07,2.2117688786238432e-05,1.1594995186214874e-07,1.0522688143055348e-07,9.084154589800164e-05,,0.5995562076568604,26633
,,,,,,,,,,,0.000125,,26634
579,6.03123007749673e-05,8.722967322682962e-06,8.722967322682962e-06,6.962545171518286e-07,1.5625862204160512e-07,5.399959377427876e-07,5.089306796435267e-05,2.1538902217344003e-07,2.9354163189054816e-07,9.02309620869346e-05,,0.5994101166725159,26679
,,,,,,,,,,,0.000125,,26680
580,9.689456783235073e-05,1.4831585758656729e-05,1.4831585758656729e-05,1.157281167252222e-05,1.5502507721976144e-07,1.1417786481615622e-05,7.049016130622476e-05,3.1658811394663644e-07,3.883135946125549e-07,9.03642358025536e-05,,0.5992890000343323,26725
,,,,,,,,,,,0.000125,,26726
581,2.7315603801980615e-05,5.7723786994756665e-06,5.7723786994756665e-06,4.14738480003507e-07,1.5655683682780364e-07,2.5818161475399393e-07,2.112848414981272e-05,1.0967043095888585e-07,1.0161441821310291e-07,8.910326141631231e-05,,0.59940505027771,26771
,,,,,,,,,,,0.000125,,26772
582,3.7808611523360014e-05,7.566369731648592e-06,7.566369731648592e-06,3.534880761435488e-07,1.5341639425514586e-07,2.0007163925583882e-07,2.9888762583141215e-05,1.5602475400555704e-07,1.4286285932030296e-07,8.807736594462767e-05,,0.5996862053871155,26817
,,,,,,,,,,,0.000125,,26818
583,6.809490878367797e-05,2.1524263502215035e-05,2.1524263502215035e-05,4.584960890952061e-07,1.543520653513042e-07,3.041439811113378e-07,4.6112152631394565e-05,2.751846750470577e-07,1.8593682682421786e-07,8.767771942075342e-05,,0.5993969440460205,26863
,,,,,,,,,,,0.000125,,26864
584,0.00011978871043538675,4.91475329909008e-05,4.91475329909008e-05,2.65967696577718e-06,1.5112344442513859e-07,2.5085532797675114e-06,6.798149115638807e-05,3.3219134820683394e-07,3.476236827282264e-07,8.831993909552693e-05,,0.5991376042366028,26909
,,,,,,,,,,,0.000125,,26910
585,7.854009163565934e-05,3.2368403481086716e-05,3.2368403481086716e-05,2.6677440700950683e-07,1.5173608858276566e-07,1.1503835395387796e-07,4.590489697875455e-05,2.0648711540616205e-07,2.5256181857002957e-07,8.812433952698484e-05,,0.598912239074707,26955
,,,,,,,,,,,0.000125,,26956
586,5.3389518143376336e-05,1.2373326171655208e-05,1.2373326171655208e-05,3.002947437380499e-07,1.512281500026802e-07,1.4906655110280553e-07,4.071589864906855e-05,1.5341953485403792e-07,2.5373947210027836e-07,8.742964564589784e-05,,0.5986383557319641,27001
,,,,,,,,,,,0.000125,,27002
587,2.0342247808002867e-05,3.5977591323899105e-06,3.5977591323899105e-06,2.764715532066475e-07,1.5398597952298587e-07,1.224855452619522e-07,1.6468022295157425e-05,9.219817087569027e-08,7.248207367638315e-08,8.60879008541815e-05,,0.5988368988037109,27047
,,,,,,,,,,,0.000125,,27048
588,4.049373819725588e-05,7.385075605270686e-06,7.385075605270686e-06,2.2561165735623945e-07,1.5222856575292099e-07,7.338309870874582e-08,3.288305379101075e-05,1.6542369962735393e-07,1.6340682407189888e-07,8.51760123623535e-05,,0.5993120670318604,27093
,,,,,,,,,,,0.000125,,27094
589,7.690447091590613e-05,2.028880589932669e-05,2.028880589932669e-05,7.366128897956514e-07,1.517825864993938e-07,5.848302180311293e-07,5.5879048886708915e-05,2.9008603519287135e-07,2.6870449687521614e-07,8.501058619003743e-05,,0.599489688873291,27139
,,,,,,,,,,,0.000125,,27140
590,8.30289427540265e-05,2.0718345695058815e-05,2.0718345695058815e-05,5.264408855509828e-07,1.4972656003919838e-07,3.767143255117844e-07,6.178414332680404e-05,3.01725862072999e-07,3.1611557460564654e-07,8.497095404891297e-05,,0.5993261933326721,27185
,,,,,,,,,,,0.000125,,27186
591,9.16968856472522e-05,8.949722541728988e-06,8.949722541728988e-06,8.396168595936615e-07,1.5110023809938866e-07,6.885168204462389e-07,8.190756489057094e-05,3.5320820757078764e-07,4.6586740154452855e-07,8.5105471953284e-05,,0.5993343591690063,27231
,,,,,,,,,,,0.000125,,27232
592,6.610596756218001e-05,2.605084955575876e-05,2.605084955575876e-05,1.0519613624637714e-06,1.5036569323001459e-07,9.015956834446115e-07,3.900314914062619e-05,1.6812644787478348e-07,2.219050401208733e-07,8.472547779092565e-05,,0.5991007089614868,27277
,,,,,,,,,,,0.000125,,27278
593,5.6268578191520646e-05,1.8729848306975327e-05,1.8729848306975327e-05,7.131983466024394e-07,1.5222327931496693e-07,5.609749678114895e-07,3.682554597617127e-05,1.778747673597536e-07,1.9038068899135396e-07,8.415634511038661e-05,,0.5993346571922302,27323
,,,,,,,,,,,0.000125,,27324
594,2.7598573069553822e-05,9.860097634373233e-06,9.860097634373233e-06,3.3450592695771775e-07,1.5011997334113403e-07,1.8438595361658372e-07,1.7403961464879103e-05,8.761358571973688e-08,8.64260414346063e-08,8.302518835989758e-05,,0.599493682384491,27369
,,,,,,,,,,,0.000125,,27370
595,3.5530119930626824e-05,7.333413122978527e-06,7.333413122978527e-06,3.031540245501674e-07,1.518494201491194e-07,1.5130456176848384e-07,2.7893554943148047e-05,1.4987637086960603e-07,1.290591598035462e-07,8.207528298953548e-05,,0.5995624661445618,27415
,,,,,,,,,,,0.000125,,27416
596,5.84851841267664e-05,2.153939931304194e-05,2.153939931304194e-05,4.563985669392423e-07,1.493844479227846e-07,3.0701417585987656e-07,3.6489396734395996e-05,1.6976606787011406e-07,1.9512789606324077e-07,8.160348079400137e-05,,0.5998006463050842,27461
,,,,,,,,,,,0.000125,,27462
597,6.879909778945148e-05,2.2309190171654336e-05,2.2309190171654336e-05,3.753646296900115e-06,1.5003766407062358e-07,3.603609002311714e-06,4.2736246541608125e-05,1.8748701791082567e-07,2.3987541908354615e-07,8.134739618981257e-05,,0.6000797152519226,27507
,,,,,,,,,,,0.000125,,27508
598,5.916461304877885e-05,2.058807513094507e-05,2.058807513094507e-05,4.5491245259654534e-07,1.4783589108446904e-07,3.070765615120763e-07,3.8121634133858606e-05,1.8216432806639205e-07,1.9905196779745893e-07,8.090373739833012e-05,,0.6000309586524963,27553
,,,,,,,,,,,0.000125,,27554
599,6.02850122959353e-05,1.417321982444264e-05,1.417321982444264e-05,7.759340405755211e-07,1.4971980988320865e-07,6.262142733248766e-07,4.533585888566449e-05,2.260534017750615e-07,2.2730522175606893e-07,8.049136522458866e-05,,0.5998119711875916,27599
,,,,,,,,,,,0.000125,,27600
600,4.075492688571103e-05,1.513005918241106e-05,1.513005918241106e-05,4.002191360541474e-07,1.4818797922089288e-07,2.5203112841154507e-07,2.522465365473181e-05,1.3175683477584244e-07,1.2048970177147567e-07,7.969663420226425e-05,,0.5995597243309021,27645
,,,,,,,,,,,0.000125,,27646
601,4.234006337355822e-05,1.2662845620070584e-05,1.2662845620070584e-05,4.343324064848275e-07,1.5033923261853488e-07,2.839932449205662e-07,2.924289037764538e-05,1.40293209938136e-07,1.5213569781735714e-07,7.894950249465182e-05,,0.5996735095977783,27691
,,,,,,,,,,,0.000125,,27692
602,6.478962313849479e-05,1.7422316886950284e-05,1.7422316886950284e-05,4.080752944446431e-07,1.478746440852774e-07,2.6020063614851097e-07,4.695924144471064e-05,2.415116568954545e-07,2.2808076494129637e-07,7.866630767239258e-05,,0.5998829007148743,27737
,,,,,,,,,,,0.000125,,27738
603,6.535388820338994e-05,1.9194847482140176e-05,1.9194847482140176e-05,5.427608584795962e-07,1.4912012602508185e-07,3.936408461413521e-07,4.5616281568072736e-05,2.513995127628732e-07,2.0476335294006276e-07,7.840005855541676e-05,,0.6000170111656189,27783
,,,,,,,,,,,0.000125,,27784
604,8.051532495301217e-05,3.1210747692966834e-05,3.1210747692966834e-05,2.3116427882996504e-07,1.461883698539168e-07,8.497588765976616e-08,4.9073398258769885e-05,2.350942338580353e-07,2.556397475927952e-07,7.844236097298563e-05,,0.5998207330703735,27829
,,,,,,,,,,,0.000125,,27830
605,9.485337068326771e-05,2.4372837287955917e-05,2.4372837287955917e-05,4.1848625187412836e-07,1.4757145549992856e-07,2.709149100610375e-07,7.006204396020621e-05,3.880716121784644e-07,3.1254884902409685e-07,7.877058669691905e-05,,0.5995434522628784,27875
,,,,,,,,,,,0.000125,,27876
606,8.382526721106842e-05,2.4801531253615394e-05,2.4801531253615394e-05,2.393316833604331e-07,1.469284427457751e-07,9.240328324722213e-08,5.878440060769208e-05,2.3358532530437515e-07,3.5425864552962594e-07,7.887167885201052e-05,,0.5989808440208435,27921
,,,,,,,,,,,0.000125,,27922
607,5.951657294644974e-05,1.4425671906792559e-05,1.4425671906792559e-05,2.8543996677399264e-07,1.4796815150930342e-07,1.3747185789725336e-07,4.480546704144217e-05,2.2620841377829493e-07,2.2184627823662595e-07,7.848457607906312e-05,,0.5990257859230042,27967
,,,,,,,,,,,0.000125,,27968
608,0.00012025865726172924,2.66433235083241e-05,2.66433235083241e-05,2.2280955818132497e-05,1.4519577007376938e-07,2.2135756807983853e-05,7.133437611628324e-05,3.1111747489376285e-07,4.0222639086096024e-07,7.932005973998457e-05,,0.5988603234291077,28013
,,,,,,,,,,,0.000125,,28014
609,8.374311437364668e-05,3.649810969363898e-05,3.649810969363898e-05,3.38993891091377e-06,1.4641615564414678e-07,3.243523224227829e-06,4.385508145787753e-05,2.0868428407538886e-07,2.2986652936651808e-07,7.940852083265781e-05,,0.5985815525054932,28059
,,,,,,,,,,,0.000125,,28060
610,5.763983426732011e-05,2.0904888515360653e-05,2.0904888515360653e-05,2.946843835616164e-07,1.4461048181146907e-07,1.5007384490672848e-07,3.644026583060622e-05,1.8329672002437292e-07,1.8110591781805851e-07,7.89731420809403e-05,,0.5984528660774231,28105
,,,,,,,,,,,0.000125,,28106
611,3.152984209009446e-05,9.639713425713126e-06,9.639713425713126e-06,3.1441985015590035e-07,1.472674995284251e-07,1.6715236483832996e-07,2.1575706341536716e-05,1.2899562307211454e-07,8.676143181673979e-08,7.802427717251703e-05,,0.5985020399093628,28151
,,,,,,,,,,,0.000125,,28152
612,3.73590191884432e-05,1.1531817108334508e-05,1.1531817108334508e-05,2.7914410338780726e-07,1.4494800382180983e-07,1.34196071144288e-07,2.5548059056745842e-05,1.311474875365093e-07,1.2433305585091148e-07,7.721097063040361e-05,,0.5988482236862183,28197
,,,,,,,,,,,0.000125,,28198
613,6.0313494032016024e-05,1.5982528566382825e-05,1.5982528566382825e-05,2.607606006677088e-07,1.4529943825891678e-07,1.1546114819793729e-07,4.407019878271967e-05,1.9382981975013536e-07,2.468721618242853e-07,7.687302422709763e-05,,0.5989222526550293,28243
,,,,,,,,,,,0.000125,,28244
614,2.890333598770667e-05,9.011309884954244e-06,9.011309884954244e-06,2.4788366204120393e-07,1.441960222337002e-07,1.036876113857943e-07,1.9644137864816003e-05,9.59406349920755e-08,1.0050079879420082e-07,7.591363100800663e-05,,0.5987808704376221,28289
,,,,,,,,,,,0.000125,,28290
615,4.0372942748945206e-05,9.8362270364305e-06,9.8362270364305e-06,3.7450550394169113e-07,1.4574352746876684e-07,2.287619764729243e-07,3.0162218536133878e-05,1.3828967837525852e-07,1.6333248709088366e-07,7.52028136048466e-05,,0.5988473892211914,28335
,,,,,,,,,,,0.000125,,28336
616,0.00015221693320199847,3.510775786708109e-05,3.510775786708109e-05,1.5553900993836578e-06,1.4420231764233904e-07,1.4111875543676433e-06,0.00011555379023775458,4.853758923673013e-07,6.701617962789896e-07,7.674309745198116e-05,,0.5989473462104797,28381
,,,,,,,,,,,0.000125,,28382
617,6.274162296904251e-05,1.9218037778045982e-05,1.9218037778045982e-05,2.92890319997241e-07,1.451023194931622e-07,1.4778801471493352e-07,4.32307060691528e-05,2.121256983400599e-07,2.201812634439193e-07,7.646306767128408e-05,,0.5987656116485596,28427
,,,,,,,,,,,0.000125,,28428
618,6.508586375275627e-05,2.6926056307274848e-05,2.6926056307274848e-05,2.3277526395304449e-07,1.427724072300407e-07,9.000289935556793e-08,3.7927020457573235e-05,1.7916751460234082e-07,2.0010273260595568e-07,7.623552664881572e-05,,0.5988540053367615,28473
,,,,,,,,,,,0.000125,,28474
619,5.260276884655468e-05,1.3560696061176714e-05,1.3560696061176714e-05,3.3077904504352773e-07,1.4536777825924219e-07,1.8541126678428554e-07,3.8711295928806067e-05,1.8226381826025317e-07,2.0484915808083315e-07,7.576287316624075e-05,,0.5990735292434692,28519
,,,,,,,,,,,0.000125,,28520
620,7.469548290828243e-05,3.039673902094364e-05,3.039673902094364e-05,5.49438368580013e-07,1.4254659674861614e-07,4.0689172919883276e-07,4.3749299948103726e-05,2.2450781500538142e-07,2.1298519925494475e-07,7.574152550660074e-05,,0.5990735292434692,28565
,,,,,,,,,,,0.000125,,28566
621,8.689625974511728e-05,2.449149906169623e-05,2.449149906169623e-05,2.475223368492152e-07,1.421515065658241e-07,1.053708658105279e-07,6.215723988134414e-05,2.6902225158664805e-07,3.525502449974738e-07,7.596462091896683e-05,,0.5990247130393982,28611
,,,,,,,,,,,0.000125,,28612
622,3.775070217670873e-05,1.4755270967725664e-05,1.4755270967725664e-05,2.243254186851118e-07,1.4128954717307352e-07,8.303587151203828e-08,2.2771107978769578e-05,1.0767801938982302e-07,1.2003303595520265e-07,7.520033977925777e-05,,0.5989317297935486,28657
,,,,,,,,,,,6.25e-05,,28658
623,2.2996402549324557e-05,5.42218776899972e-06,5.42218776899972e-06,1.8973405246924813e-07,1.4247527246880054e-07,4.7258787105874944e-08,1.7384489183314145e-05,9.65949027431634e-08,7.724995043645322e-08,7.41562616894953e-05,,0.5991177558898926,28703
,,,,,,,,,,,6.25e-05,,28704
624,1.4046302567294333e-05,4.219273250782862e-06,4.219273250782862e-06,1.5618235238434863e-07,1.421704780568689e-07,1.4011896531940238e-08,9.67084906733362e-06,5.6714462459694914e-08,3.99940276452071e-08,7.295406248886138e-05,,0.5989987850189209,28749
,,,,,,,,,,,6.25e-05,,28750
625,1.019539195112884e-05,2.105948624375742e-06,2.105948624375742e-06,1.6585187267992296e-07,1.429616958148472e-07,2.2890233708494634e-08,7.923591510916594e-06,5.0221391489913e-08,2.9014518787562338e-08,7.16988870408386e-05,,0.5992372035980225,28795
,,,,,,,,,,,6.25e-05,,28796
626,9.858470548351761e-06,2.469328819643124e-06,2.469328819643124e-06,1.5533170483195136e-07,1.4186251462433574e-07,1.3469219517503461e-08,7.233809810713865e-06,4.607134940215474e-08,2.6266752328751863e-08,7.046207610983402e-05,,0.599329948425293,28841
,,,,,,,,,,,6.25e-05,,28842
627,8.435328709310852e-06,1.596897050148982e-06,1.596897050148982e-06,1.5377449358311424e-07,1.4228776024083345e-07,1.1486762652168636e-08,6.684660093014827e-06,4.4393683396037886e-08,2.24529266290574e-08,6.922154716448858e-05,,0.5995631217956543,28887
,,,,,,,,,,,6.25e-05,,28888
628,6.961874987609917e-06,1.4903076817063265e-06,1.4903076817063265e-06,1.4825937455498206e-07,1.4166208472943254e-07,6.597342672165496e-09,5.323307959770318e-06,3.880935040001532e-08,1.442373154247889e-08,6.797635433031246e-05,,0.5996566414833069,28933
,,,,,,,,,,,6.25e-05,,28934
629,6.514020242320839e-06,1.048605440701067e-06,1.048605440701067e-06,1.4793164382354007e-07,1.417965762584572e-07,6.135056462852617e-09,5.317483555700164e-06,3.796726133487027e-08,1.520757741957368e-08,6.674710311926901e-05,,0.5998715162277222,28979
,,,,,,,,,,,6.25e-05,,28980
630,5.395324933488155e-06,1.0010292044171365e-06,1.0010292044171365e-06,1.4594618846786034e-07,1.4145298621315305e-07,4.493236005487233e-09,4.248350705893245e-06,3.372156953673766e-08,8.761930736511658e-09,6.552007107529789e-05,,0.6000036001205444,29025
,,,,,,,,,,,6.25e-05,,29026
631,5.4421202548837755e-06,8.414872922912764e-07,8.414872922912764e-07,1.4432934847263823e-07,1.412582122384265e-07,3.07116709841182e-09,4.4563030314748175e-06,3.477189025602456e-08,9.791143007475966e-09,6.431851215893403e-05,,0.6002393960952759,29071
,,,,,,,,,,,6.25e-05,,29072
632,1.2169955880381167e-05,1.1022531225535204e-06,1.1022531225535204e-06,1.452469291507441e-07,1.4107324375345343e-07,4.173705381305126e-09,1.0922456567641348e-05,6.067967461831358e-08,4.8544873010314404e-08,6.32755400147289e-05,,0.6003736853599548,29117
,,,,,,,,,,,6.25e-05,,29118
633,6.695129286526935e-06,1.0262974683428183e-06,1.0262974683428183e-06,1.4353437904901512e-07,1.403542739808472e-07,3.1801308253420757e-09,5.525298092834419e-06,3.892032651720001e-08,1.6332654340089903e-08,6.21439321548678e-05,,0.6005043983459473,29163
,,,,,,,,,,,6.25e-05,,29164
634,1.0975077202601824e-05,1.2017349035886582e-06,1.2017349035886582e-06,1.529024729052253e-07,1.4067927622818388e-07,1.2223213552431389e-08,9.620441232982557e-06,5.3821789691710364e-08,4.238262363287504e-08,6.112055416451767e-05,,0.6006088852882385,29209
,,,,,,,,,,,6.25e-05,,29210
635,7.050401109154336e-06,9.056673775376112e-07,9.056673775376112e-07,1.4525221558869816e-07,1.4031354567123344e-07,4.938649489361069e-09,5.999482254992472e-06,4.125237751395616e-08,1.8742452922992925e-08,6.003915041219443e-05,,0.6006847620010376,29255
,,,,,,,,,,,6.25e-05,,29256
636,5.479384981299518e-06,9.5661380328238e-07,9.5661380328238e-07,1.4818409965755563e-07,1.4017587091075256e-07,8.00822874680307e-09,4.374586296762573e-06,3.378628221639701e-08,9.959579827523157e-09,5.894795685890131e-05,,0.6008540391921997,29301
,,,,,,,,,,,6.25e-05,,29302
637,5.996391337248497e-06,7.965754775796086e-07,7.965754775796086e-07,1.4218555577372172e-07,1.397028057681382e-07,2.4827950806383114e-09,5.057630005467217e-06,3.717643437539664e-08,1.3399863441065918e-08,5.7888923038262874e-05,,0.6010042428970337,29347
,,,,,,,,,,,6.25e-05,,29348
638,1.1531927157193422e-05,1.0659357485565124e-06,1.0659357485565124e-06,1.5074378723056725e-07,1.3971872192541923e-07,1.1025083956894832e-08,1.0315248800907284e-05,5.668044877893408e-08,4.647204576713193e-08,5.696178413927555e-05,,0.6011233925819397,29393
,,,,,,,,,,,6.25e-05,,29394
639,7.320773875107989e-06,8.209975703721284e-07,8.209975703721284e-07,1.4680041715564585e-07,1.392268842437261e-07,7.573500049318227e-09,6.352976015477907e-06,4.162400202289973e-08,2.190576076088746e-08,5.5968965170904994e-05,,0.6011806130409241,29439
,,,,,,,,,,,6.25e-05,,29440
640,7.066186299198307e-06,9.691807463241275e-07,9.691807463241275e-07,1.458716525348791e-07,1.3911112262121605e-07,6.760509929648606e-09,5.951134426140925e-06,3.9614089786255136e-08,1.989725717521651e-08,5.4990909120533615e-05,,0.6012941002845764,29485
,,,,,,,,,,,6.25e-05,,29486
641,5.855267772858497e-06,9.828384008869762e-07,9.828384008869762e-07,1.4511924462112802e-07,1.3864159598142578e-07,6.477666403270632e-09,4.727310169982957e-06,3.461473596644282e-08,1.2658372128271367e-08,5.400819645728916e-05,,0.6013826131820679,29531
,,,,,,,,,,,6.25e-05,,29532
642,8.269024874607567e-06,9.880134257400641e-07,9.880134257400641e-07,1.5260702923569625e-07,1.3856661951194837e-07,1.4040428375494685e-08,7.128404376999242e-06,4.400036246465788e-08,2.728367753945804e-08,5.309341213433072e-05,,0.6015458703041077,29577
,,,,,,,,,,,6.25e-05,,29578
643,7.916414688224904e-06,7.614407877554186e-07,7.614407877554186e-07,1.509993978743296e-07,1.3808451626573515e-07,1.29148300942461e-08,7.003973223618232e-06,4.3668485716352734e-08,2.637125362525694e-08,5.2189872803865e-05,,0.6015838384628296,29623
,,,,,,,,,,,6.25e-05,,29624
644,6.321838100120658e-06,7.967059332258941e-07,7.967059332258941e-07,1.4416737315059436e-07,1.3795774123082083e-07,6.209632363862738e-09,5.38096401214716e-06,3.7738214331284325e-08,1.6071433961428738e-08,5.127251279191114e-05,,0.6016936302185059,29669
,,,,,,,,,,,6.25e-05,,29670
645,5.602153123618336e-06,7.608342116327549e-07,7.608342116327549e-07,1.3912570295815385e-07,1.374615266058754e-07,1.6642046629655738e-09,4.7021935642987955e-06,3.5446909407710336e-08,1.1575020941734238e-08,5.035910362494178e-05,,0.6017969250679016,29715
,,,,,,,,,,,6.25e-05,,29716
646,6.681369086436462e-06,8.014014838408912e-07,8.014014838408912e-07,1.4293952688149147e-07,1.3731954595641582e-07,5.619975596005133e-09,5.737028459407156e-06,3.824618133307922e-08,1.912409608451071e-08,4.948554851580411e-05,,0.6018668413162231,29761
,,,,,,,,,,,6.25e-05,,29762
647,1.3697593203687575e-05,7.805209634170751e-07,7.805209634170751e-07,1.4346609589210857e-07,1.3692047673430352e-07,6.545648911782109e-09,1.2773603884852491e-05,6.618932957280776e-08,6.154671439162485e-08,4.8769790737424046e-05,,0.6019290089607239,29807
,,,,,,,,,,,6.25e-05,,29808
648,6.288601980486419e-06,8.44048429371469e-07,8.44048429371469e-07,1.4192517028277507e-07,1.3663893128068594e-07,5.286200366327876e-09,5.302627869241405e-06,3.5835206801948516e-08,1.7191073453659556e-08,4.7920166252879426e-05,,0.6019623279571533,29853
,,,,,,,,,,,6.25e-05,,29854
649,6.446818588301539e-06,8.85682482021366e-07,8.85682482021366e-07,1.425163702606369e-07,1.3611875715469068e-07,6.397539387137385e-09,5.418618457042612e-06,3.8042486494305194e-08,1.6143712144867095e-08,4.70906998089049e-05,,0.6020306944847107,29899
