epoch,internal/smma_improvement,loss,loss/data,loss/data/I,loss/ic,loss/ic/I0,loss/ic/S0,loss/res,loss/res/I,loss/res/S,loss/smma,lr,params/beta,step
,,,,,,,,,,,,0.00025,,21114
459,0.4547387957572937,8.928530587581918e-05,1.888072984002065e-05,1.888072984002065e-05,7.516979962929327e-07,2.3414881411554234e-07,5.175490400688432e-07,6.96528804837726e-05,3.0859240496283746e-07,3.87936410106704e-07,0.00025551734142936766,,0.5960255265235901,21159
,,,,,,,,,,,,0.00025,,21160
460,0.45090702176094055,0.00016424483328592032,3.151707278448157e-05,3.151707278448157e-05,1.464135152673407e-06,2.2828199064406363e-07,1.235853233083617e-06,0.00013126361591275781,5.349551770450489e-07,7.77681123054208e-07,0.0002536918909754604,,0.5963667035102844,21205
,,,,,,,,,,,,0.00025,,21206
461,0.44823703169822693,0.00011351289867889136,3.080679016420618e-05,3.080679016420618e-05,8.414107810494897e-07,2.285709115312784e-07,6.128398695182113e-07,8.186468767235056e-05,3.7127418295312964e-07,4.4737265625371947e-07,0.00025088831898756325,,0.5958156585693359,21251
,,,,,,,,,,,,0.00025,,21252
462,0.4459133744239807,0.00011052655463572592,3.0207245799829252e-05,3.0207245799829252e-05,3.976369669089763e-07,2.2529735588250333e-07,1.7233963944818242e-07,7.992166501935571e-05,3.317532843993831e-07,4.674632521073363e-07,0.00024808107991702855,,0.5951288342475891,21297
,,,,,,,,,,,,0.00025,,21298
463,0.4437018930912018,0.0001025169258355163,2.0628762285923585e-05,2.0628762285923585e-05,4.902958039565419e-07,2.2792690401729487e-07,2.623689283609565e-07,8.139788405969739e-05,3.042799221475434e-07,5.096988502373279e-07,0.000245169794652611,,0.5951223373413086,21343
,,,,,,,,,,,,0.00025,,21344
464,0.4387390613555908,0.00016241951379925013,1.6057707398431376e-05,1.6057707398431376e-05,2.453951856296044e-05,2.2511726172069757e-07,2.4314402253367007e-05,0.00012182225327705964,5.25450900568103e-07,6.927716640348081e-07,0.00024351479078177363,,0.5947889089584351,21389
,,,,,,,,,,,,0.00025,,21390
465,0.4330749809741974,0.00015694097965024412,2.0611869331332855e-05,2.0611869331332855e-05,1.7029047739924863e-05,2.2422466372518102e-07,1.680482273513917e-05,0.00011930007167393342,4.832762670048396e-07,7.097242473719234e-07,0.00024178331659641117,,0.5951184034347534,21435
,,,,,,,,,,,,0.00025,,21436
466,0.42978915572166443,0.00010685412416933104,5.352031621441711e-06,5.352031621441711e-06,2.2212854673853144e-05,2.2344984529354406e-07,2.1989402739563957e-05,7.928920967970043e-05,3.230857146263588e-07,4.698065367847448e-07,0.00023908472212497145,,0.5945941805839539,21481
,,,,,,,,,,,,0.00025,,21482
467,0.42834827303886414,6.557379674632102e-05,5.366156983654946e-06,5.366156983654946e-06,8.469538670397014e-07,2.2306547009520727e-07,6.238885248421866e-07,5.9360692830523476e-05,2.4013621668927954e-07,3.5347071047908685e-07,0.00023561451234854758,,0.5942027568817139,21527
,,,,,,,,,,,,0.00025,,21528
468,0.4315054714679718,4.503021773416549e-05,9.141082045971416e-06,9.141082045971416e-06,4.169173166701512e-07,2.2239306929350278e-07,1.9452429000921256e-07,3.547221785993315e-05,1.700956318018143e-07,1.8462662865204038e-07,0.00023180282732937485,,0.5944161415100098,21573
,,,,,,,,,,,,0.00025,,21574
469,0.4330464005470276,5.3592386393575e-05,3.447115204835427e-06,3.447115204835427e-06,2.844114419531252e-07,2.2012179101693619e-07,6.428967225247106e-08,4.986086787539534e-05,2.2446438663337176e-07,2.7414421310822945e-07,0.00022823861218057573,,0.5950121283531189,21619
,,,,,,,,,,,,0.00025,,21620
470,0.4305160641670227,0.00013964835670776665,1.4546729289577343e-05,1.4546729289577343e-05,3.230847482882382e-07,2.1605549704872828e-07,1.0702922281780047e-07,0.00012477852578740567,5.509893412636302e-07,6.967962349335721e-07,0.00022646681463811547,,0.5954979658126831,21665
,,,,,,,,,,,,0.00025,,21666
471,0.42575180530548096,0.0001753362303134054,1.8876311514759436e-05,1.8876311514759436e-05,3.69746885553468e-07,2.1710022224397107e-07,1.5264657804436865e-07,0.00015609014371875674,5.971558607598126e-07,9.637457196731702e-07,0.0002254441933473572,,0.595530092716217,21711
,,,,,,,,,,,,0.00025,,21712
472,0.4217602014541626,0.00019866354705300182,1.834192698879633e-05,1.834192698879633e-05,3.3962874113058206e-07,2.1540616046422656e-07,1.2422260908806493e-07,0.00017998198745772243,7.342131311816047e-07,1.065606738848146e-06,0.00022490858100354671,,0.5948230624198914,21757
,,,,,,,,,,,,0.00025,,21758
473,0.41831573843955994,9.908116044243798e-05,9.953691915143281e-06,9.953691915143281e-06,2.6969706823365414e-07,2.1475774758528132e-07,5.4939320648372814e-08,8.885778515832499e-05,3.875485958815261e-07,5.010292056795151e-07,0.00022239203099161386,,0.5948649048805237,21803
,,,,,,,,,,,,0.00025,,21804
474,0.4160309135913849,7.677996472921222e-05,5.533392595680198e-06,5.533392595680198e-06,4.74090171564967e-07,2.131558431983649e-07,2.609343709991663e-07,7.077249028952792e-05,2.9892868269598694e-07,4.0879618268263584e-07,0.0002194797998527065,,0.594923734664917,21849
,,,,,,,,,,,,0.00025,,21850
475,0.41392096877098083,0.00010735714022303,1.7814007151173428e-05,1.7814007151173428e-05,4.2944316192006227e-07,2.132446468294802e-07,2.1619845824716322e-07,8.911369513953105e-05,3.8948610381339677e-07,5.016508453081769e-07,0.00021723733516409993,,0.5946561098098755,21895
,,,,,,,,,,,,0.00025,,21896
476,0.4103104770183563,9.691104787634686e-05,2.304486042703502e-05,2.304486042703502e-05,8.279616849904414e-07,2.1215790013684455e-07,6.158038559078705e-07,7.303822349058464e-05,2.8764097237399255e-07,4.42741196593488e-07,0.00021483081218320876,,0.5945231318473816,21941
,,,,,,,,,,,,0.00025,,21942
477,0.40801557898521423,8.812500163912773e-05,5.551818958338117e-06,5.551818958338117e-06,3.0254652756411815e-06,2.0954365709258127e-07,2.8159220164525323e-06,7.95476880739443e-05,3.2346329703614174e-07,4.7201376673911e-07,0.00021229669800959527,,0.5950590968132019,21987
,,,,,,,,,,,,0.00025,,21988
478,0.39991557598114014,0.0001965192932402715,1.8254768292536028e-05,1.8254768292536028e-05,4.34053254139144e-06,2.0828576907661045e-07,4.132246886001667e-06,0.00017392399604432285,7.441826141985075e-07,9.950573485184577e-07,0.00021198115427978337,,0.5947409868240356,22033
,,,,,,,,,,,,0.00025,,22034
479,0.3928915560245514,0.00015789286408107728,1.6867099475348368e-05,1.6867099475348368e-05,4.212344265397405e-06,2.0868294825504563e-07,4.003661160822958e-06,0.00013681342534255236,5.077821469967603e-07,8.603521450822882e-07,0.0002108993794536218,,0.5944157838821411,22079
,,,,,,,,,,,,0.00025,,22080
480,0.3896930515766144,0.00015959699521772563,1.8936147171189077e-05,1.8936147171189077e-05,8.32434761832701e-06,2.071742528642062e-07,8.117174729704857e-06,0.0001323364704148844,5.360597583603521e-07,7.873052254581125e-07,0.00020987333846278489,,0.594525933265686,22125
,,,,,,,,,,,,0.00025,,22126
481,0.3887983560562134,8.755933231441304e-05,9.341829354525544e-06,9.341829354525544e-06,1.0651475577105884e-06,2.1253771365081775e-07,8.52609730372933e-07,7.715236279182136e-05,3.2823135143189575e-07,4.432922935393435e-07,0.00020742705964948982,,0.5943436026573181,22171
,,,,,,,,,,,,0.00025,,22172
482,0.38332968950271606,0.0001563093246659264,5.670191239914857e-05,5.670191239914857e-05,9.024582823258243e-07,2.0806236022963276e-07,6.943960215721745e-07,9.87049425020814e-05,4.5232869183564617e-07,5.347206979422481e-07,0.00020640470029320568,,0.5954791307449341,22217
,,,,,,,,,,,,0.00025,,22218
483,0.377966046333313,0.00012558503658510745,2.465634315740317e-05,2.465634315740317e-05,9.776736078492831e-07,2.0738725936553237e-07,7.702863626946055e-07,9.995100845117122e-05,4.893242930847919e-07,5.10185998336965e-07,0.00020478830265346915,,0.5953769683837891,22263
,,,,,,,,,,,,0.00025,,22264
484,0.3674209415912628,0.00024682743242010474,0.0001085406620404683,0.0001085406620404683,1.1130357961519621e-05,2.0256027255527442e-07,1.0927796211035457e-05,0.00012715639604721218,5.55721328510117e-07,7.158425887610065e-07,0.00020562909776344895,,0.5950576066970825,22309
,,,,,,,,,,,,0.00025,,22310
485,0.355972558259964,0.0002179883886128664,2.859756386897061e-05,2.859756386897061e-05,3.175433084834367e-05,2.05556020205222e-07,3.154878504574299e-05,0.0001576364884385839,6.759422603863641e-07,9.00422207905649e-07,0.000205876276595518,,0.5951642394065857,22355
,,,,,,,,,,,,0.00025,,22356
486,0.35035863518714905,0.00018585323414299637,8.206831989809871e-05,8.206831989809871e-05,9.913929943650146e-07,2.0002876510716305e-07,7.913641866252874e-07,0.00010279352136421949,4.957502710567496e-07,5.321849130268674e-07,0.00020547582244034857,,0.5949836373329163,22401
,,,,,,,,,,,,0.00025,,22402
487,0.3544260561466217,0.00011075793736381456,1.1617751624726225e-05,1.1617751624726225e-05,5.600136887551344e-07,2.0054233118571574e-07,3.5947121546087146e-07,9.858015982899815e-05,4.355472356110113e-07,5.502545832314354e-07,0.00020358145411591977,,0.5947636365890503,22447
,,,,,,,,,,,,0.00025,,22448
488,0.34495028853416443,0.00023869927099440247,4.4692918891087174e-05,4.4692918891087174e-05,4.26082294779917e-07,1.9647747251383407e-07,2.2960492174206593e-07,0.00019358025747351348,7.555116212643043e-07,1.1802909511970938e-06,0.00020428381685633212,,0.5941625833511353,22493
,,,,,,,,,,,,0.00025,,22494
489,0.3335057497024536,0.00033553081448189914,0.00010848644160432741,0.00010848644160432741,9.181499081023503e-07,1.9625569791514863e-07,7.218942528197658e-07,0.00022612624161411077,8.249543270721915e-07,1.4363077980306116e-06,0.00020690874953288585,,0.5937404632568359,22539
,,,,,,,,,,,,0.00025,,22540
490,0.3317273259162903,0.00016225471335928887,4.693124719779007e-05,4.693124719779007e-05,3.3981864362431224e-06,1.956870363528651e-07,3.2024993288359838e-06,0.00011192527745151892,4.84481233797851e-07,6.347715384436015e-07,0.00020601566939149052,,0.5928618311882019,22585
,,,,,,,,,,,,0.00025,,22586
491,0.32420915365219116,0.00019607388821896166,2.8078051400370896e-05,2.8078051400370896e-05,3.996558370999992e-05,1.9878555690411304e-07,3.976680091000162e-05,0.0001280302385566756,5.581266009357932e-07,7.221760824904777e-07,0.00020581683202181011,,0.5929500460624695,22631
,,,,,,,,,,,,0.00025,,22632
492,0.320440411567688,0.00010010170080931857,4.710286248155171e-06,4.710286248155171e-06,9.566282642481383e-06,1.9948545570969145e-07,9.36679953156272e-06,8.582512236898765e-05,3.4315593211431406e-07,5.150954507371353e-07,0.000203702540602535,,0.5926966667175293,22677
,,,,,,,,,,,,0.00025,,22678
493,0.3225994408130646,5.98179831285961e-05,8.83812754182145e-06,8.83812754182145e-06,6.603584552067332e-06,1.9806313389381103e-07,6.405521617125487e-06,4.4376276491675526e-05,1.7766784310424555e-07,2.6609492920215416e-07,0.00020082484115846455,,0.5927909016609192,22723
,,,,,,,,,,,,0.00025,,22724
494,0.3143197000026703,0.00020003451209049672,1.0415466931590345e-05,1.0415466931590345e-05,2.7151889980814303e-07,1.9527288941389997e-07,7.624604592137985e-08,0.0001893475273391232,7.816727247700328e-07,1.1118022484879475e-06,0.00020080903777852654,,0.5931091904640198,22769
,,,,,,,,,,,,0.00025,,22770
495,0.3142452538013458,7.531642768299207e-05,8.966874702309724e-06,8.966874702309724e-06,4.178769188456499e-07,1.9637727177723718e-07,2.2149963285755803e-07,6.593167927348986e-05,2.9082238484079426e-07,3.684943408188701e-07,0.00019829918164759874,,0.592512309551239,22815
,,,,,,,,,,,,0.00025,,22816
496,0.31169360876083374,6.457757262978703e-05,1.667204560362734e-05,1.667204560362734e-05,2.8282093467169034e-07,1.9439282539224223e-07,8.842808796316604e-08,4.762269963975996e-05,1.9982581989097525e-07,2.764011526323884e-07,0.00019562475790735334,,0.5925493836402893,22861
,,,,,,,,,,,,0.00025,,22862
497,0.3189716637134552,9.943417535396293e-05,1.6328642232110724e-05,1.6328642232110724e-05,2.8217718863743357e-06,1.9620311775270238e-07,2.6255684133502655e-06,8.028376032598317e-05,3.156824561756366e-07,4.871550913776446e-07,0.00019370093650650233,,0.5928342342376709,22907
,,,,,,,,,,,,0.00025,,22908
498,0.33094996213912964,0.00017508900782559067,5.470084215630777e-05,5.470084215630777e-05,1.3925938446845976e-06,1.8981766913839238e-07,1.2027761613353505e-06,0.00011899552919203416,4.607807397860597e-07,7.291747010640393e-07,0.0001933286985149607,,0.5935118794441223,22953
,,,,,,,,,,,,0.00025,,22954
499,0.33372050523757935,0.00018006254686042666,1.8544425984146073e-05,1.8544425984146073e-05,6.402623057510937e-06,1.963603750709808e-07,6.2062626966508105e-06,0.00015511547098867595,6.227662652236177e-07,9.283886015509779e-07,0.0001930633734446019,,0.5937610864639282,22999
,,,,,,,,,,,,0.00025,,23000
500,0.3136332631111145,0.00035839935299009085,0.00014588994963560253,0.00014588994963560253,2.744033508861321e-06,1.9212616564345808e-07,2.551907982706325e-06,0.00020976537780370563,9.62758349487558e-07,1.1348953421475017e-06,0.00019637009245343506,,0.5938639640808105,23045
,,,,,,,,,,,,0.00025,,23046
501,0.28888145089149475,0.00044542504474520683,6.123832281446084e-05,6.123832281446084e-05,7.776065103826113e-06,1.8743611462923582e-07,7.588628704979783e-06,0.00037641069502569735,1.4830450254521566e-06,2.281062052134075e-06,0.0002013511984841898,,0.5943827033042908,23091
,,,,,,,,,,,,0.00025,,23092
502,0.2847684919834137,0.00011153351806569844,1.6581625459366478e-05,1.6581625459366478e-05,1.1934072972508147e-05,1.9044922794364538e-07,1.1743623872462194e-05,8.301782509079203e-05,3.631411118476535e-07,4.670370685744274e-07,0.0001995548518607393,,0.5933075547218323,23137
,,,,,,,,,,,,0.00025,,23138
503,0.27588605880737305,0.00015771997277624905,1.6245390725089237e-05,1.6245390725089237e-05,1.5032665942271706e-05,1.8899204690114857e-07,1.4843676581222098e-05,0.00012644192611332983,5.896849302189366e-07,6.747342240487342e-07,0.00019871814583893865,,0.5938217043876648,23183
,,,,,,,,,,,,0.00025,,23184
504,0.27639177441596985,5.7422836107434705e-05,1.0340795597585384e-05,1.0340795597585384e-05,9.001603302749572e-07,1.888362533009058e-07,7.113241622391797e-07,4.6181878133211285e-05,1.9051064725772449e-07,2.713080959892977e-07,0.00019589223666116595,,0.5941479206085205,23229
,,,,,,,,,,,,0.00025,,23230
505,0.27477625012397766,8.915949001675472e-05,1.7657019270700403e-05,1.7657019270700403e-05,8.13150677458907e-07,1.8643257249095768e-07,6.26718019702821e-07,7.06893260939978e-05,2.8697203902083857e-07,4.1992123556156e-07,0.00019375758711248636,,0.5945466160774231,23275
,,,,,,,,,,,,0.00025,,23276
506,0.26674145460128784,0.00013458440662361681,2.0226167180226184e-05,2.0226167180226184e-05,1.1679863973768079e-06,1.8611385144140513e-07,9.818724038268556e-07,0.00011319023178657517,4.880428150499938e-07,6.438597779379052e-07,0.00019257412350270897,,0.594584047794342,23321
,,,,,,,,,,,,0.00025,,23322
507,0.2658446431159973,6.786997255403548e-05,9.711209713714197e-06,9.711209713714197e-06,2.734213239818928e-06,1.8432660908729304e-07,2.549886630731635e-06,5.542455255636014e-05,2.542841457398026e-07,2.999614139298501e-07,0.00019008004164788872,,0.5941078662872314,23367
,,,,,,,,,,,,0.00025,,23368
508,0.2674567699432373,4.495297616813332e-05,7.640035619260743e-06,7.640035619260743e-06,1.4981370668465388e-06,1.8611218877140345e-07,1.31202489228599e-06,3.5814788134302944e-05,1.668886966399441e-07,1.9125921824070247e-07,0.00018717750208452344,,0.5940946340560913,23413
,,,,,,,,,,,,0.00025,,23414
509,0.26929938793182373,9.694368054624647e-05,2.0392637452459894e-05,2.0392637452459894e-05,1.3976615491628763e-06,1.837998127030005e-07,1.2138617648815853e-06,7.515340257668868e-05,3.378277710908151e-07,4.1370623193870415e-07,0.00018537281721364707,,0.5945114493370056,23459
,,,,,,,,,,,,0.00025,,23460
510,0.27163079380989075,5.36976003786549e-05,5.615517693513539e-06,5.615517693513539e-06,3.475338132830075e-07,1.8459266470927105e-07,1.6294110594117228e-07,4.77345529361628e-05,2.0588539939581096e-07,2.7146009529133153e-07,0.00018273931345902383,,0.5947699546813965,23505
,,,,,,,,,,,,0.00025,,23506
511,0.2600427269935608,0.00022424303460866213,2.9882856324547902e-05,2.9882856324547902e-05,6.062947477403213e-07,1.8114241129296715e-07,4.2515233644735417e-07,0.00019375392002984881,7.81720416398457e-07,1.1558183814486256e-06,0.00018356939835939556,,0.595040500164032,23551
,,,,,,,,,,,,0.00025,,23552
512,0.24957437813282013,0.00020418439817149192,3.259404547861777e-05,3.259404547861777e-05,2.7275139018456684e-06,1.8260462297803315e-07,2.544909193602507e-06,0.00016886285447981209,6.598128265977721e-07,1.0288159728588653e-06,0.00018398169777356088,,0.5947943329811096,23597
,,,,,,,,,,,,0.00025,,23598
513,0.24751849472522736,0.0001469158160034567,4.671414353651926e-05,4.671414353651926e-05,4.023030214739265e-06,1.789676389307715e-07,3.844061666313792e-06,9.617864270694554e-05,3.9979116195354436e-07,5.619955345537164e-07,0.0001832403795560822,,0.5946647524833679,23643
,,,,,,,,,,,,0.000125,,23644
514,0.2469373345375061,0.00012512081593740731,4.4249572965782136e-05,4.4249572965782136e-05,2.0568425043165917e-06,1.7888615388983453e-07,1.8779559241011157e-06,7.881443161750212e-05,3.0843975196148676e-07,4.797045107807207e-07,0.00018207798711955547,,0.5949097871780396,23689
,,,,,,,,,,,,0.000125,,23690
515,0.24912065267562866,5.4367908887797967e-05,2.1612568161799572e-05,2.1612568161799572e-05,3.034650433164643e-07,1.7893039228056296e-07,1.2453463682504662e-07,3.2451876904815435e-05,1.5602860514718486e-07,1.6849021733378322e-07,0.0001795237767510116,,0.594334065914154,23735
,,,,,,,,,,,,0.000125,,23736
516,0.2504480183124542,3.360084519954398e-05,1.0944380846922286e-05,1.0944380846922286e-05,2.677933252925868e-07,1.818938528685976e-07,8.58994582131345e-08,2.2388676370610483e-05,1.0378128223464955e-07,1.201054402599766e-07,0.0001766053173923865,,0.5946457982063293,23781
,,,,,,,,,,,,0.000125,,23782
517,0.24876190721988678,5.329472332959995e-05,1.9514056475600228e-05,1.9514056475600228e-05,2.8876777946607035e-07,1.796713462454136e-07,1.0909640479894733e-07,3.3491902286186814e-05,1.620285701164903e-07,1.728904948095078e-07,0.0001741391170071438,,0.5948907732963562,23827
,,,,,,,,,,,,0.000125,,23828
518,0.24849621951580048,4.329261719249189e-05,1.014907411445165e-05,1.014907411445165e-05,2.473194911090104e-07,1.811164622722572e-07,6.620302883675322e-08,3.2896223274292424e-05,1.4016191585142224e-07,1.8880028562762163e-07,0.00017152218788396567,,0.595578670501709,23873
,,,,,,,,,,,,0.000125,,23874
519,0.25340208411216736,4.939550126437098e-05,1.4985407688072883e-05,1.4985407688072883e-05,3.1374491982205654e-07,1.7854101486136642e-07,1.3520393338239955e-07,3.4096348827006295e-05,1.6673861580329685e-07,1.742249224889747e-07,0.0001690796489128843,,0.5956256985664368,23919
,,,,,,,,,,,,0.000125,,23920
520,0.2612476348876953,4.2469004256417975e-05,1.225126106874086e-05,1.225126106874086e-05,3.057394053485041e-07,1.8106726429323317e-07,1.2467216947698034e-07,2.9912001991760917e-05,1.4564604100542056e-07,1.5347403348187072e-07,0.00016654744104016572,,0.5961092710494995,23965
,,,,,,,,,,,,0.000125,,23966
521,0.2682119905948639,6.844585004728287e-05,2.6316089133615606e-05,2.6316089133615606e-05,6.010162110214878e-07,1.7912398675434815e-07,4.218922242671397e-07,4.152874680585228e-05,1.9145825547184359e-07,2.2382918984931166e-07,0.00016458540630992502,,0.5962914228439331,24011
,,,,,,,,,,,,0.000125,,24012
522,0.2705676853656769,4.6311932237586007e-05,9.576038792147301e-06,9.576038792147301e-06,3.318348547054484e-07,1.804662304039084e-07,1.5136859587983054e-07,3.640405338956043e-05,1.3080411065402586e-07,2.3323647724282637e-07,0.00016221993428189307,,0.5969923734664917,24057
,,,,,,,,,,,,0.000125,,24058
523,0.2665446102619171,0.00010015506995841861,2.036350815615151e-05,2.036350815615151e-05,2.7802084900940827e-07,1.7833278320722457e-07,9.96881155401752e-08,7.95135201769881e-05,3.8472029473268776e-07,4.1041505483008223e-07,0.00016097864136099815,,0.5969877243041992,24103
,,,,,,,,,,,,0.000125,,24104
524,0.2695552408695221,4.6040790039114654e-05,1.2838847396778874e-05,1.2838847396778874e-05,2.58116045870338e-07,1.7888513070829504e-07,7.923095779460709e-08,3.294384077889845e-05,1.5405936437673518e-07,1.753789433678321e-07,0.00015867987531237304,,0.5973076820373535,24149
,,,,,,,,,,,,0.000125,,24150
525,0.271206259727478,5.305340891936794e-05,2.0681887690443546e-05,2.0681887690443546e-05,3.065652265377139e-07,1.773368865087832e-07,1.292283400289307e-07,3.2064963306766e-05,1.581260562488751e-07,1.6252351997536607e-07,0.00015656734467484057,,0.5976143479347229,24195
,,,,,,,,,,,,0.000125,,24196
526,0.2713164687156677,6.30553113296628e-05,1.623251591809094e-05,1.623251591809094e-05,3.4473964660719503e-07,1.7758877390861016e-07,1.6715084427687543e-07,4.6478042349917814e-05,2.0241866138803744e-07,2.6236179451188946e-07,0.0001546971034258604,,0.598029613494873,24241
,,,,,,,,,,,,0.000125,,24242
527,0.27649176120758057,8.834723848849535e-05,3.072640174650587e-05,3.072640174650587e-05,2.3078384003838437e-07,1.7542384966873215e-07,5.536003300221637e-08,5.739004700444639e-05,2.4481136051690555e-07,3.290890617790865e-07,0.00015337011427618563,,0.597740650177002,24287
,,,,,,,,,,,,0.000125,,24288
528,0.27498021721839905,0.0001301758165936917,2.1654115698765963e-05,2.1654115698765963e-05,3.024087504854833e-07,1.7415932518360933e-07,1.2824949635614757e-07,0.00010821929754456505,4.2939362288052507e-07,6.527994287353067e-07,0.00015290622832253575,,0.5979169011116028,24333
,,,,,,,,,,,,0.000125,,24334
529,0.2835257947444916,2.6036677809315734e-05,7.328337687795283e-06,7.328337687795283e-06,3.2903267310757656e-07,1.7438119925827777e-07,1.546514880601535e-07,1.83793072210392e-05,9.145096413476494e-08,9.234214104480998e-08,0.00015036883996799588,,0.5976217985153198,24379
,,,,,,,,,,,,0.000125,,24380
530,0.28841811418533325,1.1993830412393436e-05,1.5809310980330338e-06,1.5809310980330338e-06,1.9551785612748063e-07,1.7502469518149155e-07,2.049317870955747e-08,1.0217378985544201e-05,5.879853759438447e-08,4.337528025644133e-08,0.00014760132762603462,,0.5977420806884766,24425
,,,,,,,,,,,,0.000125,,24426
531,0.2970532774925232,2.2110163627075963e-05,2.204345719292178e-06,2.204345719292178e-06,1.875387312111343e-07,1.7414643593838264e-07,1.3392319253568985e-08,1.971827441593632e-05,9.770003828180052e-08,9.948271184612167e-08,0.0001450915151508525,,0.5979873538017273,24471
,,,,,,,,,,,,0.000125,,24472
532,0.30147579312324524,4.2995583498850465e-05,3.973366347054252e-06,3.973366347054252e-06,1.9525114680618572e-07,1.739972930181466e-07,2.125385911710964e-08,3.8826969102956355e-05,1.628821451049589e-07,2.2538760902079957e-07,0.00014304959040600806,,0.5982062220573425,24517
,,,,,,,,,,,,0.000125,,24518
533,0.3161379396915436,2.166662125091534e-05,1.89298748409783e-06,1.89298748409783e-06,2.1475375433510635e-07,1.7302039623245946e-07,4.1733368760787926e-08,1.9558878193493e-05,9.512053367188855e-08,1.00468255936903e-07,0.0001406219380442053,,0.5981627106666565,24563
,,,,,,,,,,,,0.000125,,24564
534,0.3295137286186218,1.138601146521978e-05,1.8100827219313942e-06,1.8100827219313942e-06,1.879482880440264e-07,1.7278557606914546e-07,1.516274217294722e-08,9.387978934682906e-06,5.7290776567242574e-08,3.658903224845744e-08,0.00013803721230942756,,0.5984917283058167,24609
,,,,,,,,,,,,0.000125,,24610
535,0.34061890840530396,1.0519830539124086e-05,1.4859293742119917e-06,1.4859293742119917e-06,2.0425108004928916e-07,1.7214277647781273e-07,3.210829646604907e-08,8.829651051200926e-06,5.184291751447745e-08,3.645357438131214e-08,0.00013548687275033444,,0.598913311958313,24655
,,,,,,,,,,,,0.000125,,24656
536,0.3467569649219513,1.0552086678217165e-05,1.4137618791210116e-06,1.4137618791210116e-06,1.8010854319072678e-07,1.717713615789762e-07,8.33719759896212e-09,8.958216312748846e-06,4.996313407445996e-08,3.961903161098235e-08,0.0001329881779383868,,0.5992351770401001,24701
,,,,,,,,,,,,0.000125,,24702
537,0.3613666594028473,6.702474365738453e-06,1.0374044450145448e-06,1.0374044450145448e-06,1.8778358423787722e-07,1.710396873022546e-07,1.6743891606552097e-08,5.477285412780475e-06,3.836616713215335e-08,1.6406685787728748e-08,0.00013046246021986008,,0.5995991230010986,24747
,,,,,,,,,,,,0.000125,,24748
538,0.3812529742717743,8.54833979246905e-06,7.255636660374876e-07,7.255636660374876e-07,1.7942602426046506e-07,1.7024534315623896e-07,9.180703308686589e-09,7.643350727448706e-06,4.683830923113419e-08,2.9595195627507564e-08,0.00012802417040802538,,0.5999649167060852,24793
,,,,,,,,,,,,0.000125,,24794
539,0.3889410197734833,2.1201756680966355e-05,2.108709622916649e-06,2.108709622916649e-06,1.7830335252710938e-07,1.6908279576455243e-07,9.220569197054829e-09,1.8914744941866957e-05,8.48418295618103e-08,1.0430562724650372e-07,0.0001258877309737727,,0.6002243161201477,24839
,,,,,,,,,,,,0.000125,,24840
540,0.3995172083377838,1.097498261515284e-05,9.175698778562946e-07,9.175698778562946e-07,1.8078820573919074e-07,1.6829700655307533e-07,1.2491232048716938e-08,9.876622243609745e-06,5.641476263917866e-08,4.235145567577092e-08,0.00012358947424218059,,0.6004447340965271,24885
,,,,,,,,,,,,0.000125,,24886
541,0.40432024002075195,1.1189782526344061e-05,1.1654026366159087e-06,1.1654026366159087e-06,1.7593094980838941e-07,1.6766826149705594e-07,8.262702522188192e-09,9.848447007243522e-06,5.4648257474809725e-08,4.383623064541098e-08,0.00012134147982578725,,0.60050368309021,24931
,,,,,,,,,,,,0.000125,,24932
542,0.40524300932884216,2.636654971865937e-05,2.091564965667203e-06,2.091564965667203e-06,1.7593541201677e-07,1.669416178629035e-07,8.993834121895361e-09,2.4099048459902406e-05,1.0422070317872567e-07,1.367697706200488e-07,0.00011944198195124045,,0.6006389856338501,24977
,,,,,,,,,,,,0.000125,,24978
543,0.4136202335357666,3.486075365799479e-05,2.0920833776472136e-06,2.0920833776472136e-06,3.882531416365964e-07,1.6606220754056267e-07,2.2219094830688846e-07,3.238041608710773e-05,1.30704407297344e-07,1.9309976551085128e-07,0.00011775035818573087,,0.6007161736488342,25023
,,,,,,,,,,,,0.000125,,25024
544,0.41662919521331787,1.4330415979202371e-05,8.248558174273057e-07,8.248558174273057e-07,8.774676416578586e-07,1.6596479213148996e-07,7.115027642612404e-07,1.2628095646505244e-05,6.57752039501247e-08,6.050574086202687e-08,0.00011568195623112842,,0.6008288860321045,25069
,,,,,,,,,,,,0.000125,,25070
545,0.4176200032234192,2.798131936287973e-05,1.7606528217584128e-06,1.7606528217584128e-06,1.9851927390845958e-07,1.64496640309153e-07,3.402266912644336e-08,2.6022142264992e-05,1.1248171460920275e-07,1.4773974044146598e-07,0.00011392794112907723,,0.6009110808372498,25115
,,,,,,,,,,,,0.000125,,25116
546,0.42195427417755127,1.593073466210626e-05,1.977051169888e-06,1.977051169888e-06,1.801165012693673e-07,1.6451956241780863e-07,1.55968820081398e-08,1.3773567843600176e-05,7.132172186175012e-08,6.641393213158153e-08,0.00011196800187462941,,0.6009600162506104,25161
,,,,,,,,,,,,0.000125,,25162
